"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"W01000218","Denbighshire 001A","W06000004","Denbighshire",1503,246,253,218,404,382,1543,252,260,220,411,400,0.02661344,0.024390244,0.027667984,0.009174312,0.017326733,0.047120419
"W01000219","Denbighshire 001B","W06000004","Denbighshire",2660,632,399,457,634,538,2648,634,401,458,620,535,-0.004511278,0.003164557,0.005012531,0.002188184,-0.022082019,-0.005576208
"W01000220","Denbighshire 001C","W06000004","Denbighshire",1605,113,167,153,426,746,1679,132,163,155,442,787,0.046105919,0.168141593,-0.023952096,0.013071895,0.037558685,0.054959786
"W01000213","Denbighshire 002A","W06000004","Denbighshire",1409,278,239,196,364,332,1400,286,232,188,369,325,-0.006387509,0.028776978,-0.029288703,-0.040816327,0.013736264,-0.021084337
"W01000214","Denbighshire 002B","W06000004","Denbighshire",1231,233,175,183,314,326,1115,231,171,188,286,239,-0.094232331,-0.008583691,-0.022857143,0.027322404,-0.089171975,-0.266871166
"W01000215","Denbighshire 002C","W06000004","Denbighshire",1438,253,165,216,398,406,1425,249,166,220,398,392,-0.009040334,-0.015810277,0.006060606,0.018518519,0,-0.034482759
"W01000216","Denbighshire 002D","W06000004","Denbighshire",1387,241,268,226,396,256,1399,244,276,221,400,258,0.008651766,0.012448133,0.029850746,-0.022123894,0.01010101,0.0078125
"W01000212","Denbighshire 003A","W06000004","Denbighshire",2136,330,301,265,661,579,2150,325,306,272,661,586,0.006554307,-0.015151515,0.016611296,0.026415094,0,0.01208981
"W01000221","Denbighshire 003B","W06000004","Denbighshire",1313,212,189,199,339,374,1349,226,202,201,342,378,0.027418126,0.066037736,0.068783069,0.010050251,0.008849558,0.010695187
"W01000222","Denbighshire 003C","W06000004","Denbighshire",1790,291,222,247,434,596,1770,284,219,248,442,577,-0.011173184,-0.024054983,-0.013513514,0.004048583,0.01843318,-0.031879195
"W01000226","Denbighshire 004A","W06000004","Denbighshire",1595,297,237,208,358,495,1552,272,233,211,354,482,-0.026959248,-0.084175084,-0.016877637,0.014423077,-0.011173184,-0.026262626
"W01000227","Denbighshire 004B","W06000004","Denbighshire",1574,240,199,196,407,532,1605,252,203,198,416,536,0.019695044,0.05,0.020100503,0.010204082,0.022113022,0.007518797
"W01000228","Denbighshire 004C","W06000004","Denbighshire",1181,217,189,215,305,255,1477,224,198,227,305,523,0.250635055,0.032258065,0.047619048,0.055813953,0,1.050980392
"W01000239","Denbighshire 004D","W06000004","Denbighshire",1593,288,354,228,474,249,1558,285,351,223,454,245,-0.021971124,-0.010416667,-0.008474576,-0.021929825,-0.042194093,-0.016064257
"W01000240","Denbighshire 004E","W06000004","Denbighshire",1575,326,375,260,416,198,1562,312,377,263,423,187,-0.008253968,-0.042944785,0.005333333,0.011538462,0.016826923,-0.055555556
"W01000241","Denbighshire 004F","W06000004","Denbighshire",1422,375,286,265,335,161,1434,388,286,260,337,163,0.008438819,0.034666667,0,-0.018867925,0.005970149,0.01242236
"W01000236","Denbighshire 006A","W06000004","Denbighshire",1907,512,370,361,409,255,1891,508,370,353,398,262,-0.008390142,-0.0078125,0,-0.022160665,-0.026894866,0.02745098
"W01000237","Denbighshire 006B","W06000004","Denbighshire",1862,607,350,326,386,193,1879,602,357,326,400,194,0.009129968,-0.008237232,0.02,0,0.03626943,0.005181347
"W01000238","Denbighshire 006C","W06000004","Denbighshire",1741,370,344,296,465,266,1661,352,332,293,431,253,-0.045950603,-0.048648649,-0.034883721,-0.010135135,-0.07311828,-0.04887218
