"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"W01000685","Carmarthenshire 001A","W06000010","Carmarthenshire",1566,303,230,213,469,351,1573,316,240,212,462,343,0.004469987,0.04290429,0.043478261,-0.004694836,-0.014925373,-0.022792023
"W01000686","Carmarthenshire 001B","W06000010","Carmarthenshire",1273,217,175,190,366,325,1275,224,169,180,361,341,0.001571092,0.032258065,-0.034285714,-0.052631579,-0.013661202,0.049230769
"W01000701","Carmarthenshire 001C","W06000010","Carmarthenshire",1604,280,205,259,435,425,1614,276,207,269,439,423,0.006234414,-0.014285714,0.009756098,0.038610039,0.009195402,-0.004705882
"W01000702","Carmarthenshire 001D","W06000010","Carmarthenshire",1199,236,170,191,311,291,1197,234,160,203,307,293,-0.001668057,-0.008474576,-0.058823529,0.062827225,-0.012861736,0.006872852
"W01000647","Carmarthenshire 002A","W06000010","Carmarthenshire",1448,216,154,197,459,422,1441,221,149,188,460,423,-0.004834254,0.023148148,-0.032467532,-0.045685279,0.002178649,0.002369668
"W01000650","Carmarthenshire 002B","W06000010","Carmarthenshire",1544,208,164,188,550,434,1577,229,165,197,555,431,0.021373057,0.100961538,0.006097561,0.04787234,0.009090909,-0.006912442
"W01000678","Carmarthenshire 002C","W06000010","Carmarthenshire",1422,186,217,138,406,475,1370,173,210,134,387,466,-0.036568214,-0.069892473,-0.032258065,-0.028985507,-0.04679803,-0.018947368
"W01000679","Carmarthenshire 002D","W06000010","Carmarthenshire",1168,192,187,217,319,253,1158,177,187,218,317,259,-0.008561644,-0.078125,0,0.004608295,-0.006269592,0.023715415
"W01000646","Carmarthenshire 003A","W06000010","Carmarthenshire",2172,350,291,300,617,614,2150,343,289,288,607,623,-0.010128913,-0.02,-0.006872852,-0.04,-0.016207455,0.01465798
"W01000688","Carmarthenshire 003B","W06000010","Carmarthenshire",1765,324,268,241,487,445,1750,325,265,237,487,436,-0.008498584,0.00308642,-0.01119403,-0.01659751,0,-0.020224719
"W01000689","Carmarthenshire 003C","W06000010","Carmarthenshire",1593,230,190,207,530,436,1609,233,184,201,538,453,0.010043942,0.013043478,-0.031578947,-0.028985507,0.01509434,0.038990826
"W01000728","Carmarthenshire 003D","W06000010","Carmarthenshire",2059,299,261,242,694,563,2043,284,251,243,702,563,-0.007770763,-0.050167224,-0.038314176,0.004132231,0.011527378,0
"W01000676","Carmarthenshire 004A","W06000010","Carmarthenshire",1532,226,215,190,465,436,1600,230,219,207,492,452,0.044386423,0.017699115,0.018604651,0.089473684,0.058064516,0.036697248
"W01000677","Carmarthenshire 004B","W06000010","Carmarthenshire",1403,261,205,200,378,359,1409,253,210,204,389,353,0.00427655,-0.030651341,0.024390244,0.02,0.029100529,-0.016713092
"W01000687","Carmarthenshire 004C","W06000010","Carmarthenshire",1900,274,223,280,592,531,1944,297,221,284,608,534,0.023157895,0.083941606,-0.00896861,0.014285714,0.027027027,0.005649718
"W01000709","Carmarthenshire 004D","W06000010","Carmarthenshire",2238,315,285,279,752,607,2180,310,294,265,721,590,-0.025915996,-0.015873016,0.031578947,-0.050179211,-0.041223404,-0.02800659
"W01000624","Carmarthenshire 005A","W06000010","Carmarthenshire",2345,365,323,327,740,590,2313,357,315,326,734,581,-0.013646055,-0.021917808,-0.024767802,-0.003058104,-0.008108108,-0.015254237
"W01000682","Carmarthenshire 005B","W06000010","Carmarthenshire",1388,202,167,178,451,390,1377,206,172,169,437,393,-0.007925072,0.01980198,0.02994012,-0.050561798,-0.031042129,0.007692308
"W01000683","Carmarthenshire 005C","W06000010","Carmarthenshire",1054,158,110,124,404,258,1057,156,109,121,406,265,0.0028463,-0.012658228,-0.009090909,-0.024193548,0.004950495,0.027131783
"W01000684","Carmarthenshire 005D","W06000010","Carmarthenshire",1864,304,218,253,596,493,1880,311,234,257,596,482,0.008583691,0.023026316,0.073394495,0.015810277,0,-0.022312373
"W01000643","Carmarthenshire 006A","W06000010","Carmarthenshire",1651,394,284,336,390,247,1607,361,282,327,387,250,-0.026650515,-0.083756345,-0.007042254,-0.026785714,-0.007692308,0.012145749
"W01000644","Carmarthenshire 006B","W06000010","Carmarthenshire",1805,320,694,291,313,187,1834,323,697,313,309,192,0.016066482,0.009375,0.004322767,0.075601375,-0.012779553,0.026737968
"W01000645","Carmarthenshire 006C","W06000010","Carmarthenshire",1997,482,368,437,398,312,1986,480,371,441,386,308,-0.005508262,-0.004149378,0.008152174,0.009153318,-0.030150754,-0.012820513
"W01000648","Carmarthenshire 006D","W06000010","Carmarthenshire",1449,222,189,208,468,362,1443,222,188,212,469,352,-0.004140787,0,-0.005291005,0.019230769,0.002136752,-0.027624309
"W01000649","Carmarthenshire 006E","W06000010","Carmarthenshire",1602,226,233,214,468,461,1587,233,220,219,454,461,-0.009363296,0.030973451,-0.055793991,0.023364486,-0.02991453,0
"W01000637","Carmarthenshire 007A","W06000010","Carmarthenshire",1403,289,227,284,340,263,1405,281,228,285,354,257,0.001425517,-0.027681661,0.004405286,0.003521127,0.041176471,-0.022813688
"W01000638","Carmarthenshire 007B","W06000010","Carmarthenshire",1155,315,199,227,278,136,1176,322,196,230,295,133,0.018181818,0.022222222,-0.015075377,0.013215859,0.061151079,-0.022058824
"W01000639","Carmarthenshire 007C","W06000010","Carmarthenshire",1363,249,248,236,363,267,1365,257,254,232,359,263,0.001467351,0.032128514,0.024193548,-0.016949153,-0.011019284,-0.014981273
"W01000640","Carmarthenshire 007D","W06000010","Carmarthenshire",1224,183,170,162,372,337,1221,186,154,179,365,337,-0.00245098,0.016393443,-0.094117647,0.104938272,-0.018817204,0
"W01000641","Carmarthenshire 008A","W06000010","Carmarthenshire",2032,272,468,401,403,488,2003,262,458,406,398,479,-0.014271654,-0.036764706,-0.021367521,0.012468828,-0.012406948,-0.018442623
"W01000642","Carmarthenshire 008B","W06000010","Carmarthenshire",1794,236,250,270,490,548,1733,232,234,262,477,528,-0.03400223,-0.016949153,-0.064,-0.02962963,-0.026530612,-0.03649635
"W01000693","Carmarthenshire 008C","W06000010","Carmarthenshire",1111,194,120,152,275,370,1098,193,135,141,265,364,-0.01170117,-0.005154639,0.125,-0.072368421,-0.036363636,-0.016216216
"W01000694","Carmarthenshire 008D","W06000010","Carmarthenshire",1436,235,178,228,361,434,1533,252,179,238,403,461,0.067548747,0.072340426,0.005617978,0.043859649,0.11634349,0.062211982
"W01000656","Carmarthenshire 010A","W06000010","Carmarthenshire",2186,441,356,368,580,441,2170,425,350,381,587,427,-0.007319305,-0.036281179,-0.016853933,0.035326087,0.012068966,-0.031746032
"W01000657","Carmarthenshire 010B","W06000010","Carmarthenshire",1074,171,165,145,345,248,1096,176,168,141,345,266,0.020484171,0.029239766,0.018181818,-0.027586207,0,0.072580645
"W01000658","Carmarthenshire 010C","W06000010","Carmarthenshire",1288,251,202,201,364,270,1267,248,206,198,366,249,-0.016304348,-0.011952191,0.01980198,-0.014925373,0.005494505,-0.077777778
"W01000718","Carmarthenshire 010D","W06000010","Carmarthenshire",1366,259,222,227,386,272,1362,252,225,231,375,279,-0.002928258,-0.027027027,0.013513514,0.017621145,-0.028497409,0.025735294
"W01000719","Carmarthenshire 010E","W06000010","Carmarthenshire",1468,248,188,218,462,352,1439,241,199,199,462,338,-0.019754768,-0.028225806,0.058510638,-0.087155963,0,-0.039772727
"W01000680","Carmarthenshire 011A","W06000010","Carmarthenshire",2209,464,266,358,585,536,2212,448,280,357,572,555,0.001358081,-0.034482759,0.052631579,-0.002793296,-0.022222222,0.035447761
"W01000681","Carmarthenshire 011B","W06000010","Carmarthenshire",1972,378,311,341,498,444,2004,390,310,350,510,444,0.016227181,0.031746032,-0.003215434,0.026392962,0.024096386,0
"W01000724","Carmarthenshire 011C","W06000010","Carmarthenshire",1854,345,273,329,487,420,1846,337,270,316,490,433,-0.004314995,-0.023188406,-0.010989011,-0.039513678,0.006160164,0.030952381
"W01000725","Carmarthenshire 011D","W06000010","Carmarthenshire",2283,367,277,330,635,674,2273,379,281,337,627,649,-0.004380201,0.032697548,0.014440433,0.021212121,-0.012598425,-0.037091988
"W01000675","Carmarthenshire 012A","W06000010","Carmarthenshire",2081,326,223,295,676,561,2035,321,224,300,640,550,-0.022104757,-0.015337423,0.004484305,0.016949153,-0.053254438,-0.019607843
"W01000695","Carmarthenshire 012B","W06000010","Carmarthenshire",1688,304,255,279,502,348,1693,316,262,281,497,337,0.002962085,0.039473684,0.02745098,0.007168459,-0.009960159,-0.031609195
"W01000696","Carmarthenshire 012C","W06000010","Carmarthenshire",1604,262,231,215,518,378,1670,272,247,225,542,384,0.041147132,0.038167939,0.069264069,0.046511628,0.046332046,0.015873016
"W01000722","Carmarthenshire 012D","W06000010","Carmarthenshire",1328,150,135,152,426,465,1280,134,127,148,411,460,-0.036144578,-0.106666667,-0.059259259,-0.026315789,-0.035211268,-0.010752688
"W01000723","Carmarthenshire 012E","W06000010","Carmarthenshire",1320,197,149,159,458,357,1345,192,157,166,466,364,0.018939394,-0.025380711,0.053691275,0.044025157,0.017467249,0.019607843
"W01000625","Carmarthenshire 013A","W06000010","Carmarthenshire",1165,261,187,196,302,219,1177,252,193,199,311,222,0.010300429,-0.034482759,0.032085561,0.015306122,0.029801325,0.01369863
"W01000626","Carmarthenshire 013B","W06000010","Carmarthenshire",1538,254,277,246,395,366,1462,251,256,226,376,353,-0.049414824,-0.011811024,-0.075812274,-0.081300813,-0.048101266,-0.035519126
"W01000627","Carmarthenshire 013C","W06000010","Carmarthenshire",2348,459,373,410,578,528,2347,452,385,416,568,526,-0.000425894,-0.015250545,0.032171582,0.014634146,-0.017301038,-0.003787879
"W01000714","Carmarthenshire 013D","W06000010","Carmarthenshire",1391,234,235,240,400,282,1362,221,231,225,405,280,-0.020848311,-0.055555556,-0.017021277,-0.0625,0.0125,-0.007092199
"W01000715","Carmarthenshire 013E","W06000010","Carmarthenshire",1238,177,180,157,370,354,1276,174,191,165,379,367,0.030694669,-0.016949153,0.061111111,0.050955414,0.024324324,0.036723164
"W01000697","Carmarthenshire 015A","W06000010","Carmarthenshire",1977,337,375,346,457,462,1983,328,381,346,467,461,0.003034901,-0.026706231,0.016,0,0.021881838,-0.002164502
"W01000698","Carmarthenshire 015B","W06000010","Carmarthenshire",1942,389,300,355,496,402,1951,388,304,361,504,394,0.004634398,-0.002570694,0.013333333,0.016901408,0.016129032,-0.019900498
"W01000699","Carmarthenshire 015C","W06000010","Carmarthenshire",1534,237,213,226,509,349,1557,248,215,233,502,359,0.014993481,0.046413502,0.009389671,0.030973451,-0.013752456,0.028653295
"W01000712","Carmarthenshire 015D","W06000010","Carmarthenshire",1483,272,247,279,412,273,1551,285,256,285,428,297,0.045853001,0.047794118,0.036437247,0.021505376,0.038834951,0.087912088
"W01000713","Carmarthenshire 015E","W06000010","Carmarthenshire",1373,224,215,248,382,304,1316,222,209,235,359,291,-0.041514931,-0.008928571,-0.027906977,-0.052419355,-0.060209424,-0.042763158
"W01000662","Carmarthenshire 016A","W06000010","Carmarthenshire",2158,380,346,345,626,461,2173,373,342,353,639,466,0.00695088,-0.018421053,-0.011560694,0.023188406,0.020766773,0.010845987
"W01000663","Carmarthenshire 016B","W06000010","Carmarthenshire",2307,363,318,376,707,543,2345,368,313,382,713,569,0.016471608,0.013774105,-0.01572327,0.015957447,0.008486563,0.047882136
"W01000664","Carmarthenshire 016C","W06000010","Carmarthenshire",2052,376,317,342,593,424,2039,365,306,350,580,438,-0.006335283,-0.029255319,-0.034700315,0.023391813,-0.021922428,0.033018868
"W01000716","Carmarthenshire 016D","W06000010","Carmarthenshire",1306,198,209,185,408,306,1278,193,211,177,399,298,-0.02143951,-0.025252525,0.009569378,-0.043243243,-0.022058824,-0.026143791
"W01000717","Carmarthenshire 016E","W06000010","Carmarthenshire",1515,276,253,256,389,341,1470,276,241,252,372,329,-0.02970297,0,-0.04743083,-0.015625,-0.043701799,-0.035190616
"W01000665","Carmarthenshire 017A","W06000010","Carmarthenshire",1865,300,253,325,599,388,1866,299,256,325,601,385,0.000536193,-0.003333333,0.011857708,0,0.003338898,-0.007731959
"W01000666","Carmarthenshire 017B","W06000010","Carmarthenshire",1433,278,213,277,369,296,1435,279,218,280,365,293,0.001395673,0.003597122,0.023474178,0.010830325,-0.010840108,-0.010135135
"W01000731","Carmarthenshire 017C","W06000010","Carmarthenshire",2478,466,381,440,667,524,2524,463,390,448,682,541,0.018563358,-0.006437768,0.023622047,0.018181818,0.022488756,0.032442748
"W01000670","Carmarthenshire 018A","W06000010","Carmarthenshire",1581,304,218,233,449,377,1597,319,222,238,447,371,0.010120177,0.049342105,0.018348624,0.021459227,-0.004454343,-0.015915119
