"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"W01000287","Flintshire 001A","W06000005","Flintshire",1686,237,244,210,497,498,1716,240,246,204,521,505,0.017793594,0.012658228,0.008196721,-0.028571429,0.048289738,0.014056225
"W01000298","Flintshire 001B","W06000005","Flintshire",1537,233,200,211,470,423,1491,231,188,218,449,405,-0.029928432,-0.008583691,-0.06,0.033175355,-0.044680851,-0.042553191
"W01000338","Flintshire 001C","W06000005","Flintshire",1838,301,263,255,574,445,1826,287,262,246,573,458,-0.006528836,-0.046511628,-0.003802281,-0.035294118,-0.00174216,0.029213483
"W01000306","Flintshire 002A","W06000005","Flintshire",2454,497,424,426,614,493,2488,521,422,434,621,490,0.013854931,0.048289738,-0.004716981,0.018779343,0.011400651,-0.006085193
"W01000320","Flintshire 002B","W06000005","Flintshire",1917,413,325,290,532,357,1940,411,321,292,550,366,0.011997913,-0.004842615,-0.012307692,0.006896552,0.033834586,0.025210084
"W01000340","Flintshire 002C","W06000005","Flintshire",2323,379,295,335,747,567,2294,373,287,330,740,564,-0.012483857,-0.015831135,-0.027118644,-0.014925373,-0.009370817,-0.005291005
"W01000253","Flintshire 003A","W06000005","Flintshire",1819,309,287,324,553,346,1869,318,305,331,561,354,0.027487631,0.029126214,0.06271777,0.021604938,0.014466546,0.023121387
"W01000254","Flintshire 003B","W06000005","Flintshire",2271,452,450,364,596,409,2251,445,447,365,586,408,-0.008806693,-0.015486726,-0.006666667,0.002747253,-0.016778523,-0.002444988
"W01000296","Flintshire 003C","W06000005","Flintshire",1553,343,230,299,399,282,1556,342,233,298,404,279,0.001931745,-0.002915452,0.013043478,-0.003344482,0.012531328,-0.010638298
"W01000297","Flintshire 003D","W06000005","Flintshire",1261,287,255,261,318,140,1280,282,258,264,342,134,0.015067407,-0.017421603,0.011764706,0.011494253,0.075471698,-0.042857143
"W01000304","Flintshire 003E","W06000005","Flintshire",2027,429,338,360,508,392,2068,443,343,368,520,394,0.020226936,0.032634033,0.014792899,0.022222222,0.023622047,0.005102041
"W01000305","Flintshire 003F","W06000005","Flintshire",1748,326,278,294,475,375,1762,317,292,291,473,389,0.008009153,-0.027607362,0.050359712,-0.010204082,-0.004210526,0.037333333
"W01000288","Flintshire 004A","W06000005","Flintshire",2059,436,338,359,533,393,2096,443,336,373,550,394,0.017969888,0.016055046,-0.00591716,0.038997214,0.031894934,0.002544529
"W01000290","Flintshire 004B","W06000005","Flintshire",1206,169,162,193,359,323,1202,179,175,192,346,310,-0.00331675,0.059171598,0.080246914,-0.005181347,-0.036211699,-0.040247678
"W01000292","Flintshire 004C","W06000005","Flintshire",1475,383,281,297,338,176,1530,397,292,308,352,181,0.037288136,0.036553525,0.039145907,0.037037037,0.041420118,0.028409091
"W01000293","Flintshire 004D","W06000005","Flintshire",1692,323,308,331,450,280,1632,313,301,311,428,279,-0.035460993,-0.030959752,-0.022727273,-0.060422961,-0.048888889,-0.003571429
"W01000289","Flintshire 005A","W06000005","Flintshire",1408,274,256,264,398,216,1370,262,243,261,382,222,-0.026988636,-0.04379562,-0.05078125,-0.011363636,-0.040201005,0.027777778
"W01000291","Flintshire 005B","W06000005","Flintshire",1369,261,243,270,348,247,1390,271,238,287,354,240,0.015339664,0.038314176,-0.020576132,0.062962963,0.017241379,-0.028340081
"W01000294","Flintshire 005C","W06000005","Flintshire",1936,302,302,336,587,409,1927,314,304,325,585,399,-0.00464876,0.039735099,0.006622517,-0.032738095,-0.003407155,-0.024449878
"W01000295","Flintshire 005D","W06000005","Flintshire",1704,307,280,299,424,394,1634,293,270,279,424,368,-0.041079812,-0.045602606,-0.035714286,-0.066889632,0,-0.065989848
"W01000258","Flintshire 006A","W06000005","Flintshire",2192,303,324,314,675,576,2136,285,320,306,668,557,-0.025547445,-0.059405941,-0.012345679,-0.025477707,-0.01037037,-0.032986111
"W01000270","Flintshire 006B","W06000005","Flintshire",1232,189,170,174,457,242,1283,188,183,168,480,264,0.041396104,-0.005291005,0.076470588,-0.034482759,0.050328228,0.090909091
"W01000271","Flintshire 006C","W06000005","Flintshire",1268,189,158,201,387,333,1261,190,158,215,373,325,-0.005520505,0.005291005,0,0.069651741,-0.036175711,-0.024024024
"W01000272","Flintshire 006D","W06000005","Flintshire",1808,268,232,195,600,513,1788,260,233,190,583,522,-0.011061947,-0.029850746,0.004310345,-0.025641026,-0.028333333,0.01754386
"W01000301","Flintshire 006E","W06000005","Flintshire",1658,260,207,237,571,383,1737,288,223,248,586,392,0.047647768,0.107692308,0.077294686,0.046413502,0.026269702,0.023498695
"W01000273","Flintshire 007A","W06000005","Flintshire",1583,317,275,281,365,345,1578,324,260,292,364,338,-0.00315856,0.022082019,-0.054545455,0.039145907,-0.002739726,-0.020289855
"W01000274","Flintshire 007B","W06000005","Flintshire",1798,370,316,357,439,316,1726,353,323,343,413,294,-0.040044494,-0.045945946,0.022151899,-0.039215686,-0.059225513,-0.069620253
"W01000275","Flintshire 007C","W06000005","Flintshire",1234,206,225,212,359,232,1225,199,228,205,355,238,-0.007293355,-0.033980583,0.013333333,-0.033018868,-0.011142061,0.025862069
"W01000278","Flintshire 007D","W06000005","Flintshire",1570,400,295,333,362,180,1534,377,298,315,363,181,-0.022929936,-0.0575,0.010169492,-0.054054054,0.002762431,0.005555556
