"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"W01001440","Blaenau Gwent 001A","W06000019","Blaenau Gwent",1322,221,199,217,402,283,1350,216,206,233,406,289,0.02118003,-0.022624434,0.035175879,0.073732719,0.009950249,0.021201413
"W01001441","Blaenau Gwent 001B","W06000019","Blaenau Gwent",1215,254,217,224,304,216,1248,262,214,227,311,234,0.027160494,0.031496063,-0.013824885,0.013392857,0.023026316,0.083333333
"W01001442","Blaenau Gwent 001C","W06000019","Blaenau Gwent",1190,191,194,188,318,299,1214,199,204,187,328,296,0.020168067,0.041884817,0.051546392,-0.005319149,0.031446541,-0.010033445
"W01001470","Blaenau Gwent 001D","W06000019","Blaenau Gwent",1448,193,195,249,415,396,1433,206,186,241,398,402,-0.010359116,0.067357513,-0.046153846,-0.032128514,-0.040963855,0.015151515
"W01001471","Blaenau Gwent 001E","W06000019","Blaenau Gwent",1784,370,342,310,419,343,1766,368,340,312,425,321,-0.010089686,-0.005405405,-0.005847953,0.006451613,0.014319809,-0.064139942
"W01001446","Blaenau Gwent 002A","W06000019","Blaenau Gwent",1349,194,213,230,378,334,1366,195,225,222,385,339,0.012601927,0.005154639,0.056338028,-0.034782609,0.018518519,0.01497006
"W01001447","Blaenau Gwent 002B","W06000019","Blaenau Gwent",1630,394,280,289,412,255,1595,381,271,288,413,242,-0.021472393,-0.032994924,-0.032142857,-0.003460208,0.002427184,-0.050980392
"W01001448","Blaenau Gwent 002C","W06000019","Blaenau Gwent",1198,184,244,199,317,254,1205,175,240,201,320,269,0.005843072,-0.048913043,-0.016393443,0.010050251,0.009463722,0.059055118
"W01001449","Blaenau Gwent 002D","W06000019","Blaenau Gwent",1398,208,244,213,413,320,1386,199,243,221,406,317,-0.008583691,-0.043269231,-0.004098361,0.037558685,-0.016949153,-0.009375
"W01001472","Blaenau Gwent 003A","W06000019","Blaenau Gwent",1413,191,220,243,445,314,1359,179,211,226,429,314,-0.038216561,-0.062827225,-0.040909091,-0.069958848,-0.035955056,0
"W01001473","Blaenau Gwent 003B","W06000019","Blaenau Gwent",1370,294,236,251,331,258,1394,308,241,258,320,267,0.017518248,0.047619048,0.021186441,0.027888446,-0.033232628,0.034883721
"W01001474","Blaenau Gwent 003C","W06000019","Blaenau Gwent",1512,235,257,235,444,341,1485,225,243,231,444,342,-0.017857143,-0.042553191,-0.054474708,-0.017021277,0,0.002932551
"W01001475","Blaenau Gwent 003D","W06000019","Blaenau Gwent",1238,200,198,231,383,226,1187,191,193,227,362,214,-0.041195477,-0.045,-0.025252525,-0.017316017,-0.054830287,-0.053097345
"W01001480","Blaenau Gwent 003E","W06000019","Blaenau Gwent",1543,291,235,263,388,366,1614,305,246,279,403,381,0.046014258,0.048109966,0.046808511,0.060836502,0.038659794,0.040983607
"W01001438","Blaenau Gwent 004A","W06000019","Blaenau Gwent",1472,198,252,229,433,360,1454,193,247,232,428,354,-0.012228261,-0.025252525,-0.01984127,0.013100437,-0.011547344,-0.016666667
"W01001439","Blaenau Gwent 004B","W06000019","Blaenau Gwent",1750,269,316,294,508,363,1739,280,322,282,496,359,-0.006285714,0.040892193,0.018987342,-0.040816327,-0.023622047,-0.011019284
"W01001456","Blaenau Gwent 004C","W06000019","Blaenau Gwent",1379,217,253,270,340,299,1376,219,254,257,341,305,-0.002175489,0.00921659,0.003952569,-0.048148148,0.002941176,0.02006689
"W01001457","Blaenau Gwent 004D","W06000019","Blaenau Gwent",1711,343,372,309,434,253,1720,340,375,317,432,256,0.005260082,-0.008746356,0.008064516,0.025889968,-0.004608295,0.011857708
"W01001458","Blaenau Gwent 004E","W06000019","Blaenau Gwent",1527,263,275,312,385,292,1511,267,267,305,382,290,-0.010478062,0.015209125,-0.029090909,-0.022435897,-0.007792208,-0.006849315
"W01001443","Blaenau Gwent 005A","W06000019","Blaenau Gwent",1339,162,239,235,398,305,1348,152,237,241,403,315,0.006721434,-0.061728395,-0.008368201,0.025531915,0.012562814,0.032786885
"W01001444","Blaenau Gwent 005B","W06000019","Blaenau Gwent",1932,380,317,334,546,355,1952,397,315,337,549,354,0.010351967,0.044736842,-0.006309148,0.008982036,0.005494505,-0.002816901
"W01001445","Blaenau Gwent 005C","W06000019","Blaenau Gwent",1465,267,261,261,407,269,1450,270,256,266,396,262,-0.010238908,0.011235955,-0.019157088,0.019157088,-0.027027027,-0.026022305
"W01001467","Blaenau Gwent 005D","W06000019","Blaenau Gwent",1875,397,289,357,532,300,1881,403,291,361,538,288,0.0032,0.01511335,0.006920415,0.011204482,0.011278195,-0.04
"W01001468","Blaenau Gwent 005E","W06000019","Blaenau Gwent",1361,205,247,208,420,281,1367,218,251,205,415,278,0.004408523,0.063414634,0.016194332,-0.014423077,-0.011904762,-0.010676157
"W01001469","Blaenau Gwent 005F","W06000019","Blaenau Gwent",1296,261,247,225,344,219,1312,268,244,220,353,227,0.012345679,0.026819923,-0.012145749,-0.022222222,0.026162791,0.03652968
"W01001462","Blaenau Gwent 006A","W06000019","Blaenau Gwent",1534,272,274,290,414,284,1648,288,295,311,443,311,0.074315515,0.058823529,0.076642336,0.072413793,0.070048309,0.095070423
"W01001463","Blaenau Gwent 006B","W06000019","Blaenau Gwent",2019,349,333,405,532,400,1982,349,327,386,530,390,-0.018325904,0,-0.018018018,-0.04691358,-0.003759398,-0.025
"W01001478","Blaenau Gwent 006C","W06000019","Blaenau Gwent",1420,199,279,223,425,294,1439,192,277,237,434,299,0.013380282,-0.035175879,-0.007168459,0.062780269,0.021176471,0.017006803
