"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01015706","Luton 001A","E06000032","Luton",1402,272,180,255,381,314,1399,267,176,250,381,325,-0.0021398,-0.018382353,-0.022222222,-0.019607843,0,0.035031847
"E01015707","Luton 001B","E06000032","Luton",1473,253,209,280,431,300,1450,248,215,274,417,296,-0.015614392,-0.019762846,0.028708134,-0.021428571,-0.032482599,-0.013333333
"E01015708","Luton 001C","E06000032","Luton",1361,230,209,224,436,262,1358,232,216,218,443,249,-0.002204262,0.008695652,0.033492823,-0.026785714,0.016055046,-0.049618321
"E01015709","Luton 001D","E06000032","Luton",1500,258,212,311,436,283,1524,266,214,309,447,288,0.016,0.031007752,0.009433962,-0.006430868,0.025229358,0.017667845
"E01015710","Luton 001E","E06000032","Luton",1528,296,229,322,447,234,1542,299,240,312,453,238,0.009162304,0.010135135,0.048034934,-0.031055901,0.013422819,0.017094017
"E01015770","Luton 001F","E06000032","Luton",1248,210,172,208,350,308,1228,212,167,206,354,289,-0.016025641,0.00952381,-0.029069767,-0.009615385,0.011428571,-0.061688312
"E01015801","Luton 002A","E06000032","Luton",1777,436,330,399,392,220,1768,438,323,384,396,227,-0.005064716,0.004587156,-0.021212121,-0.037593985,0.010204082,0.031818182
"E01015803","Luton 002B","E06000032","Luton",1457,268,221,255,393,320,1457,265,221,257,396,318,0,-0.01119403,0,0.007843137,0.007633588,-0.00625
"E01015804","Luton 002C","E06000032","Luton",2052,581,358,405,452,256,1914,535,319,379,434,247,-0.067251462,-0.079173838,-0.108938547,-0.064197531,-0.039823009,-0.03515625
"E01015805","Luton 002D","E06000032","Luton",1264,210,209,205,381,259,1293,219,219,208,381,266,0.022943038,0.042857143,0.04784689,0.014634146,0,0.027027027
"E01015769","Luton 003A","E06000032","Luton",1232,296,171,275,298,192,1212,287,159,274,307,185,-0.016233766,-0.030405405,-0.070175439,-0.003636364,0.030201342,-0.036458333
"E01015771","Luton 003B","E06000032","Luton",1438,412,263,333,276,154,1497,445,290,348,274,140,0.041029207,0.080097087,0.102661597,0.045045045,-0.007246377,-0.090909091
"E01015772","Luton 003C","E06000032","Luton",1485,387,329,289,342,138,1488,386,322,289,343,148,0.002020202,-0.002583979,-0.021276596,0,0.002923977,0.072463768
"E01015773","Luton 003D","E06000032","Luton",1325,391,240,287,297,110,1315,370,239,285,306,115,-0.00754717,-0.05370844,-0.004166667,-0.006968641,0.03030303,0.045454545
"E01015774","Luton 003E","E06000032","Luton",1463,421,287,319,337,99,1468,427,286,315,338,102,0.003417635,0.014251781,-0.003484321,-0.012539185,0.002967359,0.03030303
"E01015802","Luton 003F","E06000032","Luton",1630,442,273,336,364,215,1631,450,272,330,362,217,0.000613497,0.018099548,-0.003663004,-0.017857143,-0.005494505,0.009302326
"E01015744","Luton 004A","E06000032","Luton",1523,358,239,358,382,186,1521,367,246,341,387,180,-0.001313198,0.025139665,0.029288703,-0.047486034,0.013089005,-0.032258065
"E01015746","Luton 004B","E06000032","Luton",1524,267,222,259,375,401,1544,275,215,253,377,424,0.01312336,0.029962547,-0.031531532,-0.023166023,0.005333333,0.057356608
"E01015747","Luton 004C","E06000032","Luton",1380,219,216,188,394,363,1308,196,215,167,379,351,-0.052173913,-0.105022831,-0.00462963,-0.111702128,-0.038071066,-0.033057851
"E01015748","Luton 004D","E06000032","Luton",1670,272,212,299,375,512,1648,272,215,287,375,499,-0.013173653,0,0.014150943,-0.040133779,0,-0.025390625
"E01015749","Luton 005A","E06000032","Luton",1934,535,358,402,486,153,1928,536,351,396,489,156,-0.003102378,0.001869159,-0.019553073,-0.014925373,0.00617284,0.019607843
"E01015751","Luton 005B","E06000032","Luton",1796,434,328,361,400,273,1777,432,327,358,402,258,-0.010579065,-0.004608295,-0.00304878,-0.008310249,0.005,-0.054945055
"E01015752","Luton 005C","E06000032","Luton",1306,286,210,259,324,227,1352,306,223,266,330,227,0.035222052,0.06993007,0.061904762,0.027027027,0.018518519,0
"E01015753","Luton 005D","E06000032","Luton",1534,307,256,358,412,201,1535,307,258,363,416,191,0.00065189,0,0.0078125,0.01396648,0.009708738,-0.049751244
"E01015754","Luton 005E","E06000032","Luton",1783,419,283,365,395,321,1778,412,289,361,404,312,-0.002804262,-0.016706444,0.021201413,-0.010958904,0.02278481,-0.028037383
"E01015755","Luton 005F","E06000032","Luton",1783,322,259,330,427,445,1764,306,256,321,426,455,-0.010656197,-0.049689441,-0.011583012,-0.027272727,-0.00234192,0.02247191
