"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01020551","Weymouth and Portland 001A","E07000053","Weymouth and Portland",1950,375,358,361,567,289,1944,372,363,353,575,281,-0.003076923,-0.008,0.01396648,-0.022160665,0.014109347,-0.027681661
"E01020552","Weymouth and Portland 001B","E07000053","Weymouth and Portland",1824,480,319,340,442,243,1842,489,315,345,453,240,0.009868421,0.01875,-0.012539185,0.014705882,0.024886878,-0.012345679
"E01020570","Weymouth and Portland 001C","E07000053","Weymouth and Portland",1569,193,158,224,538,456,1601,212,153,235,536,465,0.020395156,0.098445596,-0.03164557,0.049107143,-0.003717472,0.019736842
"E01020571","Weymouth and Portland 001D","E07000053","Weymouth and Portland",2014,394,325,401,549,345,2015,410,323,399,554,329,0.000496524,0.040609137,-0.006153846,-0.004987531,0.009107468,-0.046376812
"E01020557","Weymouth and Portland 002A","E07000053","Weymouth and Portland",1649,147,139,132,466,765,1634,137,150,123,468,756,-0.009096422,-0.068027211,0.079136691,-0.068181818,0.004291845,-0.011764706
"E01020558","Weymouth and Portland 002B","E07000053","Weymouth and Portland",1666,201,135,187,501,642,1640,202,142,181,493,622,-0.015606242,0.004975124,0.051851852,-0.032085561,-0.015968064,-0.031152648
"E01020559","Weymouth and Portland 002C","E07000053","Weymouth and Portland",1575,145,100,124,444,762,1564,146,98,134,432,754,-0.006984127,0.006896552,-0.02,0.080645161,-0.027027027,-0.010498688
"E01020560","Weymouth and Portland 002D","E07000053","Weymouth and Portland",1901,271,234,264,575,557,1924,280,236,258,575,575,0.012098895,0.033210332,0.008547009,-0.022727273,0,0.032315978
"E01020561","Weymouth and Portland 002E","E07000053","Weymouth and Portland",1917,344,277,344,460,492,1937,343,274,346,454,520,0.010432968,-0.002906977,-0.010830325,0.005813953,-0.013043478,0.056910569
"E01020574","Weymouth and Portland 003A","E07000053","Weymouth and Portland",1871,317,313,286,570,385,1936,345,315,298,585,393,0.03474078,0.088328076,0.006389776,0.041958042,0.026315789,0.020779221
"E01020575","Weymouth and Portland 003B","E07000053","Weymouth and Portland",1745,396,276,317,450,306,1743,392,278,329,441,303,-0.001146132,-0.01010101,0.007246377,0.03785489,-0.02,-0.009803922
"E01020576","Weymouth and Portland 003C","E07000053","Weymouth and Portland",1715,258,176,209,448,624,1701,247,172,211,433,638,-0.008163265,-0.042635659,-0.022727273,0.009569378,-0.033482143,0.022435897
"E01020579","Weymouth and Portland 003D","E07000053","Weymouth and Portland",2009,280,255,277,588,609,1996,285,250,269,590,602,-0.006470881,0.017857143,-0.019607843,-0.028880866,0.003401361,-0.011494253
"E01020580","Weymouth and Portland 003E","E07000053","Weymouth and Portland",1434,220,157,192,478,387,1422,218,150,195,488,371,-0.008368201,-0.009090909,-0.044585987,0.015625,0.020920502,-0.041343669
"E01020553","Weymouth and Portland 004A","E07000053","Weymouth and Portland",1373,219,268,249,349,288,1373,220,273,252,339,289,0,0.00456621,0.018656716,0.012048193,-0.028653295,0.003472222
"E01020554","Weymouth and Portland 004B","E07000053","Weymouth and Portland",1756,212,384,300,491,369,1715,202,380,302,475,356,-0.023348519,-0.047169811,-0.010416667,0.006666667,-0.032586558,-0.035230352
