"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"W01001186","Rhondda Cynon Taf 001A","W06000016","Rhondda Cynon Taf",1779,377,288,365,470,279,1761,374,284,358,475,270,-0.010118044,-0.00795756,-0.013888889,-0.019178082,0.010638298,-0.032258065
"W01001187","Rhondda Cynon Taf 001B","W06000016","Rhondda Cynon Taf",1349,229,224,215,405,276,1354,242,228,218,400,266,0.003706449,0.056768559,0.017857143,0.013953488,-0.012345679,-0.036231884
"W01001188","Rhondda Cynon Taf 001C","W06000016","Rhondda Cynon Taf",1178,233,225,154,301,265,1156,225,215,161,296,259,-0.018675722,-0.034334764,-0.044444444,0.045454545,-0.016611296,-0.022641509
"W01001221","Rhondda Cynon Taf 001D","W06000016","Rhondda Cynon Taf",1481,319,267,234,355,306,1486,321,269,236,357,303,0.003376097,0.006269592,0.007490637,0.008547009,0.005633803,-0.009803922
"W01001222","Rhondda Cynon Taf 001E","W06000016","Rhondda Cynon Taf",1639,392,319,308,356,264,1648,392,328,310,354,264,0.005491153,0,0.028213166,0.006493506,-0.005617978,0
"W01001233","Rhondda Cynon Taf 001F","W06000016","Rhondda Cynon Taf",1752,268,301,239,534,410,1746,271,303,246,524,402,-0.003424658,0.01119403,0.006644518,0.029288703,-0.018726592,-0.019512195
"W01001148","Rhondda Cynon Taf 002A","W06000016","Rhondda Cynon Taf",1661,291,286,329,446,309,1756,312,297,347,465,335,0.057194461,0.072164948,0.038461538,0.054711246,0.042600897,0.084142395
"W01001152","Rhondda Cynon Taf 002B","W06000016","Rhondda Cynon Taf",1882,315,284,329,509,445,1831,325,290,323,500,393,-0.027098831,0.031746032,0.021126761,-0.018237082,-0.017681729,-0.116853933
"W01001153","Rhondda Cynon Taf 002C","W06000016","Rhondda Cynon Taf",1572,301,283,276,410,302,1529,292,280,267,401,289,-0.02735369,-0.029900332,-0.010600707,-0.032608696,-0.02195122,-0.043046358
"W01001155","Rhondda Cynon Taf 002D","W06000016","Rhondda Cynon Taf",1473,245,279,249,397,303,1554,254,277,242,414,367,0.054989817,0.036734694,-0.007168459,-0.02811245,0.042821159,0.211221122
"W01001149","Rhondda Cynon Taf 003A","W06000016","Rhondda Cynon Taf",1501,271,294,242,405,289,1456,259,283,235,389,290,-0.029980013,-0.044280443,-0.037414966,-0.02892562,-0.039506173,0.003460208
"W01001150","Rhondda Cynon Taf 003B","W06000016","Rhondda Cynon Taf",1608,276,297,294,389,352,1713,298,310,313,421,371,0.065298507,0.079710145,0.043771044,0.06462585,0.082262211,0.053977273
"W01001151","Rhondda Cynon Taf 003C","W06000016","Rhondda Cynon Taf",1622,228,211,217,461,505,1577,216,211,210,443,497,-0.027743527,-0.052631579,0,-0.032258065,-0.039045553,-0.015841584
"W01001154","Rhondda Cynon Taf 003D","W06000016","Rhondda Cynon Taf",1417,233,281,235,369,299,1404,217,284,239,377,287,-0.009174312,-0.068669528,0.010676157,0.017021277,0.021680217,-0.040133779
"W01001156","Rhondda Cynon Taf 003E","W06000016","Rhondda Cynon Taf",1449,254,245,251,519,180,1445,257,243,253,513,179,-0.002760524,0.011811024,-0.008163265,0.007968127,-0.011560694,-0.005555556
"W01001147","Rhondda Cynon Taf 004A","W06000016","Rhondda Cynon Taf",1734,265,241,289,543,396,1714,257,241,283,541,392,-0.011534025,-0.030188679,0,-0.020761246,-0.003683241,-0.01010101
"W01001168","Rhondda Cynon Taf 004B","W06000016","Rhondda Cynon Taf",1451,254,238,230,380,349,1442,260,232,233,378,339,-0.006202619,0.023622047,-0.025210084,0.013043478,-0.005263158,-0.028653295
