"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"W01000132","Conwy 001A","W06000003","Conwy",1681,231,244,253,422,531,1572,212,239,251,413,457,-0.064842356,-0.082251082,-0.020491803,-0.007905138,-0.021327014,-0.139359699
"W01000146","Conwy 001B","W06000003","Conwy",2085,211,370,403,651,450,2085,207,371,397,649,461,0,-0.018957346,0.002702703,-0.014888337,-0.003072197,0.024444444
"W01000147","Conwy 001C","W06000003","Conwy",1468,150,156,167,405,590,1444,147,144,157,393,603,-0.016348774,-0.02,-0.076923077,-0.05988024,-0.02962963,0.022033898
"W01000169","Conwy 001D","W06000003","Conwy",1850,241,293,290,543,483,1958,239,316,314,582,507,0.058378378,-0.008298755,0.078498294,0.082758621,0.071823204,0.049689441
"W01000186","Conwy 001E","W06000003","Conwy",1708,284,349,255,432,388,1768,300,356,268,432,412,0.035128806,0.056338028,0.020057307,0.050980392,0,0.06185567
"W01000133","Conwy 002A","W06000003","Conwy",1871,193,174,187,445,872,1923,209,182,187,458,887,0.027792624,0.082901554,0.045977011,0,0.029213483,0.017201835
"W01000168","Conwy 002B","W06000003","Conwy",1831,376,272,319,498,366,1810,370,269,320,499,352,-0.011469143,-0.015957447,-0.011029412,0.003134796,0.002008032,-0.038251366
"W01000187","Conwy 002C","W06000003","Conwy",1588,407,270,305,398,208,1562,394,262,290,407,209,-0.016372796,-0.031941032,-0.02962963,-0.049180328,0.022613065,0.004807692
"W01000188","Conwy 002D","W06000003","Conwy",1683,225,243,209,509,497,1684,229,245,205,502,503,0.000594177,0.017777778,0.008230453,-0.019138756,-0.013752456,0.012072435
"W01000154","Conwy 003A","W06000003","Conwy",1448,183,134,190,406,535,1465,184,136,187,417,541,0.011740331,0.005464481,0.014925373,-0.015789474,0.027093596,0.011214953
"W01000173","Conwy 003B","W06000003","Conwy",1514,283,233,248,445,305,1533,287,249,249,449,299,0.012549538,0.014134276,0.068669528,0.004032258,0.008988764,-0.019672131
"W01000174","Conwy 003C","W06000003","Conwy",1705,272,254,226,454,499,1713,279,255,222,452,505,0.004692082,0.025735294,0.003937008,-0.017699115,-0.004405286,0.012024048
"W01000175","Conwy 003D","W06000003","Conwy",1606,170,150,148,423,715,1594,176,146,140,414,718,-0.00747198,0.035294118,-0.026666667,-0.054054054,-0.021276596,0.004195804
"W01000155","Conwy 004A","W06000003","Conwy",1468,184,165,161,375,583,1426,181,157,159,374,555,-0.028610354,-0.016304348,-0.048484848,-0.01242236,-0.002666667,-0.048027444
"W01000156","Conwy 004B","W06000003","Conwy",1513,148,135,174,400,656,1534,136,137,171,416,674,0.013879709,-0.081081081,0.014814815,-0.017241379,0.04,0.027439024
"W01000157","Conwy 004C","W06000003","Conwy",1470,286,269,283,332,300,1476,290,271,289,337,289,0.004081633,0.013986014,0.007434944,0.021201413,0.015060241,-0.036666667
"W01000158","Conwy 004D","W06000003","Conwy",1569,173,148,168,396,684,1562,179,143,178,381,681,-0.00446144,0.034682081,-0.033783784,0.05952381,-0.037878788,-0.004385965
"W01000149","Conwy 005A","W06000003","Conwy",1502,233,172,189,414,494,1501,231,180,188,401,501,-0.000665779,-0.008583691,0.046511628,-0.005291005,-0.031400966,0.01417004
"W01000150","Conwy 005B","W06000003","Conwy",1490,240,196,189,480,385,1431,229,183,180,459,380,-0.039597315,-0.045833333,-0.066326531,-0.047619048,-0.04375,-0.012987013
"W01000151","Conwy 005C","W06000003","Conwy",1647,412,251,331,392,261,1664,419,265,333,390,257,0.010321797,0.016990291,0.055776892,0.006042296,-0.005102041,-0.01532567
"W01000152","Conwy 005D","W06000003","Conwy",1467,229,237,206,421,374,1479,222,235,202,435,385,0.008179959,-0.030567686,-0.008438819,-0.019417476,0.033254157,0.029411765
"W01000184","Conwy 005E","W06000003","Conwy",2375,326,314,291,678,766,2369,323,312,292,672,770,-0.002526316,-0.009202454,-0.006369427,0.003436426,-0.008849558,0.005221932
"W01000135","Conwy 006A","W06000003","Conwy",2126,229,206,218,590,883,2121,213,204,222,585,897,-0.002351834,-0.069868996,-0.009708738,0.018348624,-0.008474576,0.01585504
"W01000136","Conwy 006B","W06000003","Conwy",2719,458,350,391,760,760,2690,438,341,405,765,741,-0.010665686,-0.043668122,-0.025714286,0.035805627,0.006578947,-0.025
"W01000165","Conwy 006C","W06000003","Conwy",2033,269,243,229,628,664,2033,276,248,231,622,656,0,0.026022305,0.020576132,0.008733624,-0.00955414,-0.012048193
"W01000166","Conwy 006D","W06000003","Conwy",2628,512,451,526,662,477,2656,539,454,524,667,472,0.01065449,0.052734375,0.006651885,-0.003802281,0.00755287,-0.01048218
"W01000139","Conwy 007A","W06000003","Conwy",1376,260,221,242,351,302,1444,274,241,252,367,310,0.049418605,0.053846154,0.090497738,0.041322314,0.045584046,0.026490066
"W01000143","Conwy 007B","W06000003","Conwy",1530,369,240,306,384,231,1547,360,249,306,389,243,0.011111111,-0.024390244,0.0375,0,0.013020833,0.051948052
"W01000144","Conwy 007C","W06000003","Conwy",1364,334,259,270,349,152,1395,336,264,273,355,167,0.022727273,0.005988024,0.019305019,0.011111111,0.017191977,0.098684211
"W01000182","Conwy 007D","W06000003","Conwy",1934,204,216,237,530,747,1903,198,214,231,512,748,-0.016028956,-0.029411765,-0.009259259,-0.025316456,-0.033962264,0.001338688
"W01000138","Conwy 008A","W06000003","Conwy",1735,292,228,229,474,512,1656,290,212,222,438,494,-0.045533141,-0.006849315,-0.070175439,-0.030567686,-0.075949367,-0.03515625
"W01000145","Conwy 008B","W06000003","Conwy",1274,284,175,198,348,269,1304,277,176,214,364,273,0.023547881,-0.024647887,0.005714286,0.080808081,0.045977011,0.014869888
"W01000180","Conwy 008C","W06000003","Conwy",1639,288,212,239,529,371,1651,289,205,240,537,380,0.007321538,0.003472222,-0.033018868,0.0041841,0.015122873,0.02425876
"W01000181","Conwy 008D","W06000003","Conwy",1490,299,250,272,432,237,1463,294,244,264,419,242,-0.018120805,-0.016722408,-0.024,-0.029411765,-0.030092593,0.021097046
"W01000183","Conwy 008E","W06000003","Conwy",1527,204,278,168,404,473,1530,208,278,169,398,477,0.001964637,0.019607843,0,0.005952381,-0.014851485,0.00845666
