"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01021513","Castle Point 001A","E07000069","Castle Point",1643,267,252,242,441,441,1747,285,274,249,466,473,0.063298844,0.06741573,0.087301587,0.02892562,0.056689342,0.072562358
"E01021514","Castle Point 001B","E07000069","Castle Point",1551,305,246,282,380,338,1558,304,251,285,379,339,0.004513217,-0.003278689,0.020325203,0.010638298,-0.002631579,0.00295858
"E01021515","Castle Point 001C","E07000069","Castle Point",1366,278,246,223,354,265,1367,277,242,221,365,262,0.000732064,-0.003597122,-0.016260163,-0.00896861,0.031073446,-0.011320755
"E01021525","Castle Point 001D","E07000069","Castle Point",1551,297,239,314,391,310,1466,287,224,303,364,288,-0.054803353,-0.033670034,-0.062761506,-0.035031847,-0.069053708,-0.070967742
"E01021527","Castle Point 001E","E07000069","Castle Point",1713,302,220,277,464,450,1701,297,217,271,468,448,-0.007005254,-0.016556291,-0.013636364,-0.02166065,0.00862069,-0.004444444
"E01021509","Castle Point 002A","E07000069","Castle Point",1341,153,188,196,413,391,1362,158,195,194,401,414,0.015659955,0.032679739,0.037234043,-0.010204082,-0.02905569,0.058823529
"E01021510","Castle Point 002B","E07000069","Castle Point",1454,214,173,204,374,489,1399,200,155,201,352,491,-0.037826685,-0.065420561,-0.104046243,-0.014705882,-0.058823529,0.00408998
"E01021511","Castle Point 002C","E07000069","Castle Point",1633,358,237,302,391,345,1636,349,221,314,398,354,0.00183711,-0.025139665,-0.067510549,0.039735099,0.017902813,0.026086957
"E01021528","Castle Point 002D","E07000069","Castle Point",1616,230,240,192,505,449,1665,228,254,201,519,463,0.030321782,-0.008695652,0.058333333,0.046875,0.027722772,0.031180401
"E01021531","Castle Point 002E","E07000069","Castle Point",1317,198,223,212,376,308,1316,213,218,222,371,292,-0.000759301,0.075757576,-0.022421525,0.047169811,-0.013297872,-0.051948052
"E01021476","Castle Point 003A","E07000069","Castle Point",1972,332,320,315,583,422,1964,333,319,310,582,420,-0.004056795,0.003012048,-0.003125,-0.015873016,-0.001715266,-0.004739336
"E01021477","Castle Point 003B","E07000069","Castle Point",1603,256,208,241,447,451,1578,249,211,243,447,428,-0.015595758,-0.02734375,0.014423077,0.008298755,0,-0.050997783
"E01021478","Castle Point 003C","E07000069","Castle Point",1832,335,305,282,529,381,1836,343,302,289,534,368,0.002183406,0.023880597,-0.009836066,0.024822695,0.009451796,-0.034120735
"E01021516","Castle Point 003D","E07000069","Castle Point",1392,224,179,247,383,359,1386,214,180,240,394,358,-0.004310345,-0.044642857,0.005586592,-0.028340081,0.028720627,-0.002785515
"E01021479","Castle Point 004A","E07000069","Castle Point",1496,242,228,234,420,372,1450,239,221,240,398,352,-0.030748663,-0.012396694,-0.030701754,0.025641026,-0.052380952,-0.053763441
