"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01024445","Sevenoaks 001A","E07000111","Sevenoaks",1284,231,236,188,392,237,1331,245,238,214,394,240,0.036604361,0.060606061,0.008474576,0.138297872,0.005102041,0.012658228
"E01024446","Sevenoaks 001B","E07000111","Sevenoaks",1515,210,251,217,523,314,1470,203,230,212,518,307,-0.02970297,-0.033333333,-0.083665339,-0.023041475,-0.009560229,-0.022292994
"E01024447","Sevenoaks 001C","E07000111","Sevenoaks",1333,237,202,202,325,367,1279,213,190,192,312,372,-0.040510128,-0.101265823,-0.059405941,-0.04950495,-0.04,0.013623978
"E01024472","Sevenoaks 001D","E07000111","Sevenoaks",1506,322,255,270,402,257,1627,374,272,292,420,269,0.080345286,0.161490683,0.066666667,0.081481481,0.044776119,0.046692607
"E01024479","Sevenoaks 001E","E07000111","Sevenoaks",1483,231,231,260,423,338,1459,229,235,244,408,343,-0.016183412,-0.008658009,0.017316017,-0.061538462,-0.035460993,0.014792899
"E01024476","Sevenoaks 002A","E07000111","Sevenoaks",1580,366,324,280,400,210,1589,396,322,278,394,199,0.005696203,0.081967213,-0.00617284,-0.007142857,-0.015,-0.052380952
"E01024477","Sevenoaks 002B","E07000111","Sevenoaks",1451,297,283,292,368,211,1494,306,290,299,372,227,0.029634735,0.03030303,0.024734982,0.023972603,0.010869565,0.075829384
"E01024478","Sevenoaks 002C","E07000111","Sevenoaks",1471,270,201,308,373,319,1470,266,208,311,364,321,-0.00067981,-0.014814815,0.034825871,0.00974026,-0.024128686,0.006269592
"E01024480","Sevenoaks 002D","E07000111","Sevenoaks",1861,374,300,406,405,376,1829,369,307,393,396,364,-0.017195056,-0.013368984,0.023333333,-0.032019704,-0.022222222,-0.031914894
"E01024481","Sevenoaks 002E","E07000111","Sevenoaks",1612,349,238,280,385,360,1655,353,247,290,393,372,0.026674938,0.011461318,0.037815126,0.035714286,0.020779221,0.033333333
"E01024482","Sevenoaks 002F","E07000111","Sevenoaks",1582,313,299,304,418,248,1575,328,289,295,421,242,-0.004424779,0.047923323,-0.033444816,-0.029605263,0.007177033,-0.024193548
"E01024421","Sevenoaks 003A","E07000111","Sevenoaks",2041,313,322,294,602,510,1981,313,306,281,581,500,-0.029397354,0,-0.049689441,-0.044217687,-0.034883721,-0.019607843
"E01024473","Sevenoaks 003B","E07000111","Sevenoaks",1674,296,287,314,487,290,1587,272,263,286,483,283,-0.051971326,-0.081081081,-0.083623693,-0.089171975,-0.008213552,-0.024137931
"E01024474","Sevenoaks 003C","E07000111","Sevenoaks",1191,190,173,212,335,281,1215,197,171,211,351,285,0.020151134,0.036842105,-0.011560694,-0.004716981,0.047761194,0.014234875
"E01024475","Sevenoaks 003D","E07000111","Sevenoaks",1511,268,274,245,394,330,1532,276,268,252,393,343,0.013898081,0.029850746,-0.02189781,0.028571429,-0.002538071,0.039393939
"E01024441","Sevenoaks 004A","E07000111","Sevenoaks",1587,220,164,181,509,513,1594,214,160,196,509,515,0.004410838,-0.027272727,-0.024390244,0.082872928,0,0.003898635
"E01024442","Sevenoaks 004B","E07000111","Sevenoaks",1571,271,200,203,485,412,1591,269,199,209,497,417,0.012730745,-0.007380074,-0.005,0.02955665,0.024742268,0.012135922
