"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01030667","Runnymede 001A","E07000212","Runnymede",1536,179,438,328,342,249,1499,179,423,318,332,247,-0.024088542,0,-0.034246575,-0.030487805,-0.029239766,-0.008032129
"E01030668","Runnymede 001B","E07000212","Runnymede",2015,237,693,461,345,279,1965,243,657,443,339,283,-0.024813896,0.025316456,-0.051948052,-0.039045553,-0.017391304,0.014336918
"E01030669","Runnymede 001C","E07000212","Runnymede",1690,271,577,321,315,206,1709,300,583,316,309,201,0.011242604,0.10701107,0.010398614,-0.015576324,-0.019047619,-0.024271845
"E01030670","Runnymede 001D","E07000212","Runnymede",1615,224,731,179,309,172,1589,228,729,178,300,154,-0.016099071,0.017857143,-0.002735978,-0.005586592,-0.029126214,-0.104651163
"E01030671","Runnymede 002A","E07000212","Runnymede",3811,171,3001,252,259,128,3817,177,3002,258,256,124,0.00157439,0.035087719,0.000333222,0.023809524,-0.011583012,-0.03125
"E01030672","Runnymede 002B","E07000212","Runnymede",2943,429,1209,393,554,358,2906,427,1200,380,535,364,-0.012572205,-0.004662005,-0.007444169,-0.03307888,-0.034296029,0.016759777
"E01030673","Runnymede 002C","E07000212","Runnymede",1010,188,167,172,268,215,1023,192,161,162,287,221,0.012871287,0.021276596,-0.035928144,-0.058139535,0.070895522,0.027906977
"E01030674","Runnymede 002D","E07000212","Runnymede",1534,190,478,236,338,292,1559,205,480,238,339,297,0.016297262,0.078947368,0.0041841,0.008474576,0.00295858,0.017123288
"E01030675","Runnymede 002E","E07000212","Runnymede",1455,176,564,214,313,188,1450,167,574,209,308,192,-0.003436426,-0.051136364,0.017730496,-0.023364486,-0.015974441,0.021276596
"E01030676","Runnymede 002F","E07000212","Runnymede",1506,178,786,179,198,165,1523,191,784,173,201,174,0.011288181,0.073033708,-0.002544529,-0.033519553,0.015151515,0.054545455
"E01030663","Runnymede 003A","E07000212","Runnymede",1755,381,311,406,417,240,1725,372,304,403,413,233,-0.017094017,-0.023622047,-0.022508039,-0.007389163,-0.009592326,-0.029166667
"E01030664","Runnymede 003B","E07000212","Runnymede",1749,328,326,395,435,265,1752,333,315,400,436,268,0.001715266,0.015243902,-0.033742331,0.012658228,0.002298851,0.011320755
"E01030665","Runnymede 003C","E07000212","Runnymede",1540,307,295,449,360,129,1540,317,282,438,365,138,0,0.03257329,-0.044067797,-0.024498886,0.013888889,0.069767442
"E01030666","Runnymede 003D","E07000212","Runnymede",1797,314,316,427,466,274,1794,319,320,426,465,264,-0.001669449,0.015923567,0.012658228,-0.00234192,-0.002145923,-0.03649635
"E01030687","Runnymede 003E","E07000212","Runnymede",1228,160,221,252,372,223,1225,160,218,233,380,234,-0.002442997,0,-0.013574661,-0.075396825,0.021505376,0.049327354
"E01030688","Runnymede 003F","E07000212","Runnymede",1511,286,256,286,437,246,1483,284,248,287,424,240,-0.018530774,-0.006993007,-0.03125,0.003496503,-0.029748284,-0.024390244
"E01030656","Runnymede 004A","E07000212","Runnymede",1649,313,296,303,445,292,1637,311,288,294,446,298,-0.007277138,-0.006389776,-0.027027027,-0.02970297,0.002247191,0.020547945
"E01030658","Runnymede 004B","E07000212","Runnymede",1409,118,124,209,431,527,1393,112,116,202,432,531,-0.011355571,-0.050847458,-0.064516129,-0.033492823,0.002320186,0.007590133
"E01030685","Runnymede 004C","E07000212","Runnymede",1615,271,394,252,438,260,1586,258,399,243,442,244,-0.017956656,-0.04797048,0.012690355,-0.035714286,0.00913242,-0.061538462
"E01030686","Runnymede 004D","E07000212","Runnymede",1503,243,200,256,443,361,1501,238,194,263,445,361,-0.001330672,-0.020576132,-0.03,0.02734375,0.004514673,0
"E01030689","Runnymede 005A","E07000212","Runnymede",1455,266,226,266,445,252,1450,263,231,264,440,252,-0.003436426,-0.011278195,0.022123894,-0.007518797,-0.011235955,0
"E01030690","Runnymede 005B","E07000212","Runnymede",1926,395,261,416,501,353,1941,420,264,417,492,348,0.007788162,0.063291139,0.011494253,0.002403846,-0.017964072,-0.014164306
"E01030691","Runnymede 005C","E07000212","Runnymede",1680,370,196,288,509,317,1710,374,202,288,512,334,0.017857143,0.010810811,0.030612245,0,0.00589391,0.05362776
"E01030692","Runnymede 005D","E07000212","Runnymede",1263,236,169,183,366,309,1263,238,162,184,371,308,0,0.008474576,-0.041420118,0.005464481,0.013661202,-0.003236246
"E01030652","Runnymede 006A","E07000212","Runnymede",1789,385,260,397,464,283,1744,384,256,379,451,274,-0.025153717,-0.002597403,-0.015384615,-0.04534005,-0.028017241,-0.03180212
"E01030653","Runnymede 006B","E07000212","Runnymede",1428,303,226,391,308,200,1455,314,223,387,323,208,0.018907563,0.03630363,-0.013274336,-0.010230179,0.048701299,0.04
"E01030654","Runnymede 006C","E07000212","Runnymede",1475,284,215,372,396,208,1466,281,217,370,394,204,-0.006101695,-0.01056338,0.009302326,-0.005376344,-0.005050505,-0.019230769
"E01030657","Runnymede 006D","E07000212","Runnymede",1558,317,317,364,327,233,1584,327,321,359,334,243,0.016688062,0.031545741,0.012618297,-0.013736264,0.021406728,0.042918455
"E01030659","Runnymede 006E","E07000212","Runnymede",1773,287,285,356,487,358,1752,281,278,351,485,357,-0.011844332,-0.020905923,-0.024561404,-0.014044944,-0.004106776,-0.002793296
"E01030647","Runnymede 007A","E07000212","Runnymede",1651,264,224,262,449,452,1634,267,227,251,450,439,-0.01029679,0.011363636,0.013392857,-0.041984733,0.002227171,-0.028761062
"E01030648","Runnymede 007B","E07000212","Runnymede",1716,354,269,349,448,296,1654,344,259,315,434,302,-0.036130536,-0.028248588,-0.037174721,-0.097421203,-0.03125,0.02027027
"E01030649","Runnymede 007C","E07000212","Runnymede",2130,401,420,548,456,305,2144,425,417,558,454,290,0.00657277,0.059850374,-0.007142857,0.018248175,-0.004385965,-0.049180328
"E01030650","Runnymede 007D","E07000212","Runnymede",1303,252,228,276,381,166,1291,256,222,260,379,174,-0.009209517,0.015873016,-0.026315789,-0.057971014,-0.005249344,0.048192771
"E01030651","Runnymede 007E","E07000212","Runnymede",1453,282,240,330,364,237,1449,292,245,324,354,234,-0.002752925,0.035460993,0.020833333,-0.018181818,-0.027472527,-0.012658228
"E01030655","Runnymede 007F","E07000212","Runnymede",1665,273,263,356,456,317,1647,252,258,344,462,331,-0.010810811,-0.076923077,-0.019011407,-0.033707865,0.013157895,0.044164038
