"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01020969","Hastings 001A","E07000062","Hastings",1533,274,200,209,399,451,1535,251,202,220,399,463,0.001304631,-0.083941606,0.01,0.052631579,0,0.026607539
"E01020970","Hastings 001B","E07000062","Hastings",2874,484,424,459,973,534,2826,486,422,451,956,511,-0.016701461,0.004132231,-0.004716981,-0.017429194,-0.017471737,-0.043071161
"E01020971","Hastings 001C","E07000062","Hastings",2056,426,355,378,536,361,2165,444,376,403,561,381,0.053015564,0.042253521,0.05915493,0.066137566,0.046641791,0.055401662
"E01020987","Hastings 001D","E07000062","Hastings",1883,412,387,424,457,203,1902,427,382,407,480,206,0.010090281,0.036407767,-0.012919897,-0.04009434,0.050328228,0.014778325
"E01020974","Hastings 002A","E07000062","Hastings",1649,290,228,208,405,518,1644,286,219,213,407,519,-0.003032141,-0.013793103,-0.039473684,0.024038462,0.004938272,0.001930502
"E01020986","Hastings 002B","E07000062","Hastings",1521,222,225,229,431,414,1575,219,224,226,468,438,0.035502959,-0.013513514,-0.004444444,-0.013100437,0.085846868,0.057971014
"E01020988","Hastings 002C","E07000062","Hastings",1620,188,166,217,483,566,1626,191,164,212,484,575,0.003703704,0.015957447,-0.012048193,-0.023041475,0.002070393,0.01590106
"E01021007","Hastings 002D","E07000062","Hastings",1589,174,153,165,487,610,1527,169,144,156,470,588,-0.03901825,-0.028735632,-0.058823529,-0.054545455,-0.034907598,-0.036065574
"E01021008","Hastings 002E","E07000062","Hastings",1529,236,187,176,390,540,1521,233,190,170,392,536,-0.005232178,-0.012711864,0.016042781,-0.034090909,0.005128205,-0.007407407
"E01021009","Hastings 002F","E07000062","Hastings",1902,368,185,296,513,540,1915,358,191,304,515,547,0.006834911,-0.027173913,0.032432432,0.027027027,0.003898635,0.012962963
"E01020993","Hastings 003A","E07000062","Hastings",1393,318,248,232,375,220,1383,313,247,224,381,218,-0.007178751,-0.01572327,-0.004032258,-0.034482759,0.016,-0.009090909
"E01020994","Hastings 003B","E07000062","Hastings",1510,406,257,286,353,208,1479,407,255,284,330,203,-0.020529801,0.002463054,-0.007782101,-0.006993007,-0.065155807,-0.024038462
"E01020995","Hastings 003C","E07000062","Hastings",1488,360,246,290,386,206,1499,357,261,289,385,207,0.007392473,-0.008333333,0.06097561,-0.003448276,-0.002590674,0.004854369
"E01020996","Hastings 003D","E07000062","Hastings",1940,434,341,396,527,242,1923,448,338,384,522,231,-0.008762887,0.032258065,-0.008797654,-0.03030303,-0.009487666,-0.045454545
"E01021019","Hastings 003E","E07000062","Hastings",1703,328,218,275,488,394,1663,310,213,266,481,393,-0.023487962,-0.054878049,-0.02293578,-0.032727273,-0.014344262,-0.002538071
"E01021004","Hastings 004A","E07000062","Hastings",1852,321,267,264,532,468,1844,323,262,261,535,463,-0.004319654,0.00623053,-0.018726592,-0.011363636,0.005639098,-0.010683761
"E01021005","Hastings 004B","E07000062","Hastings",1699,463,337,263,381,255,1710,453,353,265,378,261,0.006474397,-0.021598272,0.047477745,0.007604563,-0.007874016,0.023529412
"E01021006","Hastings 004C","E07000062","Hastings",1818,357,340,348,494,279,1862,353,348,361,500,300,0.02420242,-0.011204482,0.023529412,0.037356322,0.012145749,0.075268817
"E01021013","Hastings 004D","E07000062","Hastings",1828,393,348,361,473,253,1810,372,348,366,464,260,-0.009846827,-0.053435115,0,0.013850416,-0.019027484,0.027667984
"E01020972","Hastings 005A","E07000062","Hastings",1799,492,356,306,407,238,1857,515,365,323,428,226,0.032240133,0.046747967,0.025280899,0.055555556,0.051597052,-0.050420168
"E01020973","Hastings 005B","E07000062","Hastings",1893,436,300,330,454,373,1894,445,304,335,455,355,0.000528262,0.020642202,0.013333333,0.015151515,0.002202643,-0.048257373
"E01020977","Hastings 005C","E07000062","Hastings",1645,368,321,325,425,206,1697,385,339,336,435,202,0.031610942,0.046195652,0.056074766,0.033846154,0.023529412,-0.019417476
"E01021015","Hastings 005D","E07000062","Hastings",1772,521,386,314,371,180,1805,544,399,323,367,172,0.018623025,0.044145873,0.033678756,0.02866242,-0.010781671,-0.044444444
"E01021010","Hastings 006A","E07000062","Hastings",1552,260,246,273,429,344,1617,283,253,285,448,348,0.041881443,0.088461538,0.028455285,0.043956044,0.044289044,0.011627907
"E01021011","Hastings 006B","E07000062","Hastings",1608,335,265,333,433,242,1622,348,282,336,438,218,0.008706468,0.03880597,0.064150943,0.009009009,0.011547344,-0.099173554
"E01021012","Hastings 006C","E07000062","Hastings",1762,282,252,307,481,440,1668,280,237,309,458,384,-0.053348468,-0.007092199,-0.05952381,0.006514658,-0.047817048,-0.127272727
"E01021020","Hastings 006D","E07000062","Hastings",1817,391,294,305,486,341,1852,382,306,313,490,361,0.019262521,-0.023017903,0.040816327,0.026229508,0.008230453,0.058651026
"E01021021","Hastings 006E","E07000062","Hastings",1934,389,337,369,467,372,2057,402,356,385,500,414,0.063598759,0.033419023,0.056379822,0.043360434,0.070663812,0.112903226
"E01021000","Hastings 007A","E07000062","Hastings",1479,291,240,269,436,243,1492,295,249,266,434,248,0.008789723,0.013745704,0.0375,-0.011152416,-0.004587156,0.020576132
"E01021001","Hastings 007B","E07000062","Hastings",1263,249,215,219,367,213,1271,256,227,216,372,200,0.006334125,0.02811245,0.055813953,-0.01369863,0.013623978,-0.061032864
"E01021002","Hastings 007C","E07000062","Hastings",1489,259,215,219,452,344,1539,256,225,222,470,366,0.033579584,-0.011583012,0.046511628,0.01369863,0.039823009,0.063953488
"E01021003","Hastings 007D","E07000062","Hastings",1636,160,227,220,548,481,1638,146,231,221,565,475,0.001222494,-0.0875,0.017621145,0.004545455,0.031021898,-0.012474012
"E01021014","Hastings 007E","E07000062","Hastings",1861,412,338,348,547,216,1876,425,343,360,554,194,0.008060183,0.031553398,0.014792899,0.034482759,0.012797075,-0.101851852
"E01020975","Hastings 008A","E07000062","Hastings",1781,309,282,283,512,395,1795,327,282,294,501,391,0.007860752,0.058252427,0,0.038869258,-0.021484375,-0.010126582
"E01020976","Hastings 008B","E07000062","Hastings",1980,306,339,325,581,429,1976,304,352,317,582,421,-0.002020202,-0.006535948,0.038348083,-0.024615385,0.00172117,-0.018648019
"E01020990","Hastings 008C","E07000062","Hastings",1728,388,367,344,460,169,1737,386,376,346,465,164,0.005208333,-0.005154639,0.024523161,0.005813953,0.010869565,-0.029585799
"E01020991","Hastings 008D","E07000062","Hastings",1355,193,219,233,438,272,1303,187,235,239,435,207,-0.038376384,-0.031088083,0.073059361,0.025751073,-0.006849315,-0.238970588
"E01020992","Hastings 008E","E07000062","Hastings",1967,391,375,422,562,217,2004,383,382,436,579,224,0.018810371,-0.020460358,0.018666667,0.033175355,0.03024911,0.032258065
"E01020978","Hastings 009A","E07000062","Hastings",1931,325,431,427,468,280,1974,320,440,444,482,288,0.022268255,-0.015384615,0.020881671,0.039812646,0.02991453,0.028571429
"E01020979","Hastings 009B","E07000062","Hastings",1864,240,454,405,502,263,1871,248,458,407,494,264,0.003755365,0.033333333,0.008810573,0.004938272,-0.015936255,0.003802281
"E01020980","Hastings 009C","E07000062","Hastings",1599,309,341,322,432,195,1578,292,353,322,431,180,-0.013133208,-0.055016181,0.035190616,0,-0.002314815,-0.076923077
"E01020981","Hastings 009D","E07000062","Hastings",1583,298,275,322,449,239,1598,288,280,321,454,255,0.009475679,-0.033557047,0.018181818,-0.00310559,0.011135857,0.066945607
"E01020997","Hastings 010A","E07000062","Hastings",1691,361,254,291,420,365,1699,363,258,293,422,363,0.004730928,0.005540166,0.015748031,0.006872852,0.004761905,-0.005479452
"E01020998","Hastings 010B","E07000062","Hastings",1858,237,255,320,534,512,1855,235,257,321,536,506,-0.001614639,-0.008438819,0.007843137,0.003125,0.003745318,-0.01171875
"E01020999","Hastings 010C","E07000062","Hastings",2016,323,227,268,508,690,2180,353,233,269,530,795,0.081349206,0.092879257,0.026431718,0.003731343,0.043307087,0.152173913
"E01021016","Hastings 010D","E07000062","Hastings",1778,360,289,332,469,328,1864,389,315,350,477,333,0.048368954,0.080555556,0.089965398,0.054216867,0.017057569,0.015243902
"E01021017","Hastings 010E","E07000062","Hastings",1546,306,231,307,469,233,1508,286,222,303,461,236,-0.02457956,-0.065359477,-0.038961039,-0.013029316,-0.017057569,0.012875536
"E01021018","Hastings 010F","E07000062","Hastings",1942,343,331,338,567,363,1902,326,326,335,549,366,-0.020597322,-0.049562682,-0.01510574,-0.00887574,-0.031746032,0.008264463
"E01020982","Hastings 011A","E07000062","Hastings",1780,292,314,393,539,242,1804,289,328,404,539,244,0.013483146,-0.010273973,0.044585987,0.027989822,0,0.008264463
"E01020983","Hastings 011B","E07000062","Hastings",1541,228,301,279,405,328,1532,214,302,286,402,328,-0.005840363,-0.061403509,0.003322259,0.025089606,-0.007407407,0
"E01020984","Hastings 011C","E07000062","Hastings",2003,294,406,452,553,298,2051,319,413,457,563,299,0.023964054,0.085034014,0.017241379,0.011061947,0.018083183,0.003355705
"E01020985","Hastings 011D","E07000062","Hastings",1685,213,225,399,547,301,1688,210,237,401,531,309,0.001780415,-0.014084507,0.053333333,0.005012531,-0.029250457,0.026578073
"E01020989","Hastings 011E","E07000062","Hastings",1711,247,327,371,528,238,1690,240,331,365,515,239,-0.012273524,-0.028340081,0.012232416,-0.016172507,-0.024621212,0.004201681
