"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01017796","South Bucks 001A","E07000006","South Bucks",1836,323,280,370,397,466,1837,318,280,377,402,460,0.000544662,-0.015479876,0,0.018918919,0.012594458,-0.012875536
"E01017797","South Bucks 001B","E07000006","South Bucks",1546,357,160,227,454,348,1572,372,163,235,451,351,0.016817594,0.042016807,0.01875,0.035242291,-0.00660793,0.00862069
"E01017798","South Bucks 001C","E07000006","South Bucks",1857,390,162,246,495,564,1939,389,186,256,505,603,0.044157243,-0.002564103,0.148148148,0.040650407,0.02020202,0.069148936
"E01017799","South Bucks 001D","E07000006","South Bucks",2238,536,253,434,600,415,2214,522,256,437,601,398,-0.010723861,-0.026119403,0.011857708,0.006912442,0.001666667,-0.040963855
"E01017800","South Bucks 001E","E07000006","South Bucks",1818,424,229,474,439,252,1797,420,231,473,434,239,-0.011551155,-0.009433962,0.008733624,-0.002109705,-0.011389522,-0.051587302
"E01017801","South Bucks 001F","E07000006","South Bucks",1717,409,224,299,495,290,1716,417,242,298,481,278,-0.000582411,0.019559902,0.080357143,-0.003344482,-0.028282828,-0.04137931
"E01017802","South Bucks 001G","E07000006","South Bucks",1661,367,207,323,450,314,1673,380,209,324,444,316,0.007224564,0.035422343,0.009661836,0.003095975,-0.013333333,0.006369427
"E01017818","South Bucks 002A","E07000006","South Bucks",2009,451,284,340,578,356,2003,435,285,355,584,344,-0.00298656,-0.035476718,0.003521127,0.044117647,0.010380623,-0.033707865
"E01017819","South Bucks 002B","E07000006","South Bucks",1620,394,186,217,492,331,1632,406,182,219,500,325,0.007407407,0.030456853,-0.021505376,0.00921659,0.016260163,-0.018126888
"E01017820","South Bucks 002C","E07000006","South Bucks",1591,251,191,221,428,500,1605,252,190,226,424,513,0.008799497,0.003984064,-0.005235602,0.022624434,-0.009345794,0.026
"E01017821","South Bucks 002D","E07000006","South Bucks",1700,323,257,272,529,319,1692,310,256,279,519,328,-0.004705882,-0.040247678,-0.003891051,0.025735294,-0.018903592,0.028213166
"E01017822","South Bucks 002E","E07000006","South Bucks",1930,413,283,270,602,362,1952,417,289,271,611,364,0.011398964,0.00968523,0.021201413,0.003703704,0.014950166,0.005524862
"E01017810","South Bucks 003A","E07000006","South Bucks",1807,285,232,289,421,580,1791,290,239,291,409,562,-0.008854455,0.01754386,0.030172414,0.006920415,-0.028503563,-0.031034483
"E01017811","South Bucks 003B","E07000006","South Bucks",1252,148,132,190,372,410,1213,142,116,181,347,427,-0.03115016,-0.040540541,-0.121212121,-0.047368421,-0.067204301,0.041463415
"E01017812","South Bucks 003C","E07000006","South Bucks",1841,358,302,384,507,290,1870,381,305,402,510,272,0.015752309,0.06424581,0.009933775,0.046875,0.00591716,-0.062068966
"E01017813","South Bucks 003D","E07000006","South Bucks",1905,264,289,340,616,396,1899,262,297,339,610,391,-0.003149606,-0.007575758,0.027681661,-0.002941176,-0.00974026,-0.012626263
"E01017815","South Bucks 004A","E07000006","South Bucks",1913,372,236,281,567,457,1876,356,216,289,553,462,-0.019341349,-0.043010753,-0.084745763,0.028469751,-0.024691358,0.010940919
"E01017816","South Bucks 004B","E07000006","South Bucks",1758,343,210,309,500,396,1757,334,213,312,499,399,-0.000568828,-0.026239067,0.014285714,0.009708738,-0.002,0.007575758
"E01017817","South Bucks 004C","E07000006","South Bucks",1991,411,260,361,535,424,2007,439,256,370,531,411,0.008036163,0.068126521,-0.015384615,0.024930748,-0.007476636,-0.030660377
"E01017823","South Bucks 004D","E07000006","South Bucks",1312,246,138,198,429,301,1292,236,142,200,418,296,-0.015243902,-0.040650407,0.028985507,0.01010101,-0.025641026,-0.016611296
"E01017830","South Bucks 005A","E07000006","South Bucks",1880,347,273,345,532,383,1889,348,277,341,534,389,0.004787234,0.002881844,0.014652015,-0.011594203,0.003759398,0.015665796
"E01017831","South Bucks 005B","E07000006","South Bucks",1774,366,204,304,486,414,1789,371,205,303,491,419,0.008455468,0.013661202,0.004901961,-0.003289474,0.010288066,0.012077295
"E01017832","South Bucks 005C","E07000006","South Bucks",1703,295,263,290,522,333,1713,275,275,299,525,339,0.005871991,-0.06779661,0.045627376,0.031034483,0.005747126,0.018018018
"E01017834","South Bucks 005D","E07000006","South Bucks",1557,292,259,244,465,297,1587,296,264,239,479,309,0.019267823,0.01369863,0.019305019,-0.020491803,0.030107527,0.04040404
"E01017835","South Bucks 005E","E07000006","South Bucks",1851,285,223,318,594,431,1866,305,215,319,602,425,0.008103728,0.070175439,-0.035874439,0.003144654,0.013468013,-0.013921114
"E01017803","South Bucks 006A","E07000006","South Bucks",1415,260,163,188,424,380,1403,242,164,186,434,377,-0.008480565,-0.069230769,0.006134969,-0.010638298,0.023584906,-0.007894737
"E01017806","South Bucks 006B","E07000006","South Bucks",1734,280,251,240,562,401,1728,275,244,240,567,402,-0.003460208,-0.017857143,-0.027888446,0,0.008896797,0.002493766
"E01017814","South Bucks 006C","E07000006","South Bucks",1600,280,216,285,470,349,1604,280,212,291,477,344,0.0025,0,-0.018518519,0.021052632,0.014893617,-0.014326648
"E01017833","South Bucks 006D","E07000006","South Bucks",1889,281,187,360,547,514,1865,272,189,352,558,494,-0.012705135,-0.03202847,0.010695187,-0.022222222,0.020109689,-0.038910506
"E01017804","South Bucks 007A","E07000006","South Bucks",1579,238,241,260,438,402,1637,258,248,265,451,415,0.036732109,0.084033613,0.029045643,0.019230769,0.029680365,0.032338308
