"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01000587","Brent 001A","E09000005","Brent",1685,344,288,391,374,288,1670,348,290,371,362,299,-0.008902077,0.011627907,0.006944444,-0.051150895,-0.032085561,0.038194444
"E01000589","Brent 001B","E09000005","Brent",2169,463,419,525,479,283,2189,487,415,524,481,282,0.009220839,0.051835853,-0.009546539,-0.001904762,0.004175365,-0.003533569
"E01000590","Brent 001C","E09000005","Brent",1871,370,339,421,470,271,1817,356,321,403,466,271,-0.028861571,-0.037837838,-0.053097345,-0.042755344,-0.008510638,0
"E01000592","Brent 001D","E09000005","Brent",1621,270,332,391,375,253,1598,268,331,379,374,246,-0.014188772,-0.007407407,-0.003012048,-0.030690537,-0.002666667,-0.027667984
"E01000593","Brent 001E","E09000005","Brent",2268,561,430,556,488,233,2246,572,410,552,476,236,-0.009700176,0.019607843,-0.046511628,-0.007194245,-0.024590164,0.012875536
"E01000594","Brent 001F","E09000005","Brent",1762,374,337,438,388,225,1730,367,333,430,382,218,-0.01816118,-0.018716578,-0.011869436,-0.01826484,-0.015463918,-0.031111111
"E01000513","Brent 002A","E09000005","Brent",1608,324,323,373,383,205,1650,333,325,358,382,252,0.026119403,0.027777778,0.00619195,-0.040214477,-0.002610966,0.229268293
"E01000514","Brent 002B","E09000005","Brent",1611,358,292,440,351,170,1567,344,285,443,346,149,-0.027312228,-0.039106145,-0.023972603,0.006818182,-0.014245014,-0.123529412
"E01000516","Brent 002C","E09000005","Brent",1753,341,349,409,434,220,1693,326,336,400,422,209,-0.034227039,-0.04398827,-0.037249284,-0.02200489,-0.02764977,-0.05
"E01000520","Brent 002D","E09000005","Brent",1695,376,283,406,379,251,1696,371,276,394,384,271,0.000589971,-0.013297872,-0.024734982,-0.02955665,0.013192612,0.079681275
"E01000588","Brent 002E","E09000005","Brent",2308,541,491,475,558,243,2274,529,479,472,559,235,-0.014731369,-0.022181146,-0.024439919,-0.006315789,0.001792115,-0.032921811
"E01000515","Brent 003A","E09000005","Brent",1913,460,338,495,425,195,1916,471,341,485,419,200,0.001568217,0.023913043,0.00887574,-0.02020202,-0.014117647,0.025641026
"E01000517","Brent 003B","E09000005","Brent",1559,318,235,367,387,252,1531,315,238,365,372,241,-0.017960231,-0.009433962,0.012765957,-0.005449591,-0.03875969,-0.043650794
"E01000543","Brent 003E","E09000005","Brent",1619,323,279,395,370,252,1593,330,269,377,376,241,-0.016059296,0.021671827,-0.035842294,-0.04556962,0.016216216,-0.043650794
"E01000591","Brent 003F","E09000005","Brent",2166,450,425,542,493,256,2148,437,421,532,495,263,-0.008310249,-0.028888889,-0.009411765,-0.018450185,0.004056795,0.02734375
"E01033463","Brent 003G","E09000005","Brent",2890,496,541,561,683,609,2869,493,523,560,674,619,-0.007266436,-0.006048387,-0.033271719,-0.001782531,-0.01317716,0.016420361
"E01000536","Brent 004A","E09000005","Brent",1583,276,266,350,351,340,1594,277,264,343,364,346,0.006948831,0.003623188,-0.007518797,-0.02,0.037037037,0.017647059
"E01000538","Brent 004B","E09000005","Brent",1534,295,245,301,377,316,1499,291,239,286,369,314,-0.022816167,-0.013559322,-0.024489796,-0.049833887,-0.021220159,-0.006329114
"E01000539","Brent 004C","E09000005","Brent",1513,288,224,313,340,348,1570,291,217,328,364,370,0.037673496,0.010416667,-0.03125,0.047923323,0.070588235,0.063218391
