"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"W01000845","Swansea 001A","W06000011","Swansea",2060,405,322,376,583,374,2107,421,324,396,590,376,0.022815534,0.039506173,0.00621118,0.053191489,0.012006861,0.005347594
"W01000846","Swansea 001B","W06000011","Swansea",2018,437,372,453,483,273,1978,429,354,447,472,276,-0.019821606,-0.018306636,-0.048387097,-0.013245033,-0.022774327,0.010989011
"W01000847","Swansea 001C","W06000011","Swansea",1269,188,216,181,354,330,1298,186,233,184,358,337,0.02285264,-0.010638298,0.078703704,0.016574586,0.011299435,0.021212121
"W01000848","Swansea 001D","W06000011","Swansea",1222,288,215,223,272,224,1210,289,209,222,276,214,-0.009819967,0.003472222,-0.027906977,-0.004484305,0.014705882,-0.044642857
"W01000750","Swansea 002A","W06000011","Swansea",1483,241,248,231,399,364,1485,242,243,228,406,366,0.001348618,0.004149378,-0.02016129,-0.012987013,0.01754386,0.005494505
"W01000751","Swansea 002B","W06000011","Swansea",1429,191,180,212,443,403,1417,202,175,208,438,394,-0.008397481,0.057591623,-0.027777778,-0.018867925,-0.011286682,-0.022332506
"W01000752","Swansea 002C","W06000011","Swansea",1538,376,268,331,354,209,1528,367,273,321,371,196,-0.006501951,-0.02393617,0.018656716,-0.03021148,0.048022599,-0.062200957
"W01000753","Swansea 002D","W06000011","Swansea",1452,317,242,294,366,233,1453,319,233,285,371,245,0.000688705,0.006309148,-0.037190083,-0.030612245,0.013661202,0.051502146
"W01000754","Swansea 002E","W06000011","Swansea",1554,277,249,288,448,292,1552,280,244,284,446,298,-0.001287001,0.010830325,-0.020080321,-0.013888889,-0.004464286,0.020547945
"W01000803","Swansea 002F","W06000011","Swansea",1805,335,245,279,554,392,1847,345,255,292,562,393,0.023268698,0.029850746,0.040816327,0.046594982,0.014440433,0.00255102
"W01000806","Swansea 003A","W06000011","Swansea",1495,248,222,259,407,359,1494,241,230,262,405,356,-0.000668896,-0.028225806,0.036036036,0.011583012,-0.004914005,-0.008356546
"W01000807","Swansea 003B","W06000011","Swansea",1325,190,216,212,451,256,1338,201,222,214,451,250,0.009811321,0.057894737,0.027777778,0.009433962,0,-0.0234375
"W01000808","Swansea 003C","W06000011","Swansea",1429,203,212,208,393,413,1424,213,209,215,379,408,-0.00349895,0.049261084,-0.014150943,0.033653846,-0.03562341,-0.012106538
"W01000810","Swansea 003D","W06000011","Swansea",1443,304,315,253,307,264,1435,308,309,254,301,263,-0.005544006,0.013157895,-0.019047619,0.003952569,-0.019543974,-0.003787879
"W01000815","Swansea 003E","W06000011","Swansea",1529,224,228,215,458,404,1513,219,224,221,454,395,-0.010464356,-0.022321429,-0.01754386,0.027906977,-0.008733624,-0.022277228
"W01000816","Swansea 003F","W06000011","Swansea",1705,306,271,346,527,255,1714,302,280,344,525,263,0.005278592,-0.013071895,0.033210332,-0.005780347,-0.003795066,0.031372549
"W01000791","Swansea 004A","W06000011","Swansea",1435,247,257,299,436,196,1464,267,265,299,431,202,0.020209059,0.08097166,0.031128405,0,-0.01146789,0.030612245
"W01000792","Swansea 004B","W06000011","Swansea",1678,234,315,264,501,364,1663,226,306,267,500,364,-0.008939213,-0.034188034,-0.028571429,0.011363636,-0.001996008,0
"W01000793","Swansea 004C","W06000011","Swansea",1974,444,322,441,549,218,1968,440,315,443,557,213,-0.003039514,-0.009009009,-0.02173913,0.004535147,0.014571949,-0.02293578
"W01000837","Swansea 004D","W06000011","Swansea",2092,430,318,472,520,352,2082,433,314,467,507,361,-0.004780115,0.006976744,-0.012578616,-0.01059322,-0.025,0.025568182
"W01000838","Swansea 004E","W06000011","Swansea",1236,258,217,241,271,249,1244,267,223,243,261,250,0.006472492,0.034883721,0.02764977,0.008298755,-0.036900369,0.004016064
"W01000773","Swansea 005A","W06000011","Swansea",3003,668,564,736,660,375,2961,660,558,725,646,372,-0.013986014,-0.011976048,-0.010638298,-0.014945652,-0.021212121,-0.008
"W01000774","Swansea 005B","W06000011","Swansea",1474,271,208,255,384,356,1676,315,235,298,445,383,0.137042062,0.162361624,0.129807692,0.168627451,0.158854167,0.075842697
"W01000841","Swansea 005C","W06000011","Swansea",1610,294,263,307,423,323,1541,276,257,299,410,299,-0.042857143,-0.06122449,-0.022813688,-0.026058632,-0.030732861,-0.074303406
"W01000842","Swansea 005D","W06000011","Swansea",1396,237,187,212,388,372,1401,231,190,221,387,372,0.003581662,-0.025316456,0.016042781,0.04245283,-0.00257732,0
"W01000843","Swansea 005E","W06000011","Swansea",1355,269,226,213,403,244,1372,288,215,218,403,248,0.012546125,0.07063197,-0.048672566,0.023474178,0,0.016393443
"W01000844","Swansea 005F","W06000011","Swansea",1309,262,226,225,406,190,1300,272,223,215,404,186,-0.006875477,0.038167939,-0.013274336,-0.044444444,-0.004926108,-0.021052632
"W01000795","Swansea 006A","W06000011","Swansea",1591,278,278,298,495,242,1563,272,268,290,493,240,-0.017598994,-0.021582734,-0.035971223,-0.026845638,-0.004040404,-0.008264463
"W01000796","Swansea 006B","W06000011","Swansea",3098,828,528,851,624,267,3075,826,530,844,616,259,-0.007424145,-0.002415459,0.003787879,-0.008225617,-0.012820513,-0.029962547
"W01000800","Swansea 006C","W06000011","Swansea",1519,268,202,280,448,321,1556,267,203,304,462,320,0.02435813,-0.003731343,0.004950495,0.085714286,0.03125,-0.003115265
"W01000801","Swansea 006D","W06000011","Swansea",1589,335,297,282,421,254,1578,357,296,276,408,241,-0.006922593,0.065671642,-0.003367003,-0.021276596,-0.03087886,-0.051181102
"W01000784","Swansea 007A","W06000011","Swansea",1320,228,196,222,334,340,1297,209,194,226,327,341,-0.017424242,-0.083333333,-0.010204082,0.018018018,-0.020958084,0.002941176
"W01000785","Swansea 007B","W06000011","Swansea",1498,285,220,276,380,337,1548,300,227,297,396,328,0.033377837,0.052631579,0.031818182,0.076086957,0.042105263,-0.026706231
"W01000786","Swansea 007C","W06000011","Swansea",1342,182,196,216,389,359,1338,180,199,198,393,368,-0.002980626,-0.010989011,0.015306122,-0.083333333,0.010282776,0.025069638
"W01000802","Swansea 007D","W06000011","Swansea",2361,460,416,403,667,415,2307,443,410,394,653,407,-0.022871665,-0.036956522,-0.014423077,-0.022332506,-0.020989505,-0.019277108
"W01000877","Swansea 007E","W06000011","Swansea",1610,275,234,301,449,351,1580,270,214,310,435,351,-0.01863354,-0.018181818,-0.085470085,0.029900332,-0.031180401,0
"W01000878","Swansea 007F","W06000011","Swansea",1152,177,194,190,314,277,1202,198,207,207,315,275,0.043402778,0.118644068,0.067010309,0.089473684,0.003184713,-0.007220217
"W01000809","Swansea 008A","W06000011","Swansea",1531,316,283,329,402,201,1536,322,283,332,397,202,0.003265839,0.018987342,0,0.009118541,-0.012437811,0.004975124
"W01000811","Swansea 008B","W06000011","Swansea",1490,313,306,326,336,209,1521,325,309,333,333,221,0.020805369,0.038338658,0.009803922,0.021472393,-0.008928571,0.057416268
"W01000812","Swansea 008C","W06000011","Swansea",1438,279,267,320,354,218,1429,262,281,318,355,213,-0.006258693,-0.0609319,0.052434457,-0.00625,0.002824859,-0.02293578
"W01000813","Swansea 008D","W06000011","Swansea",1569,236,254,299,436,344,1521,220,249,293,426,333,-0.030592734,-0.06779661,-0.019685039,-0.02006689,-0.02293578,-0.031976744
"W01000814","Swansea 008E","W06000011","Swansea",1576,338,311,322,369,236,1558,307,316,329,369,237,-0.01142132,-0.091715976,0.01607717,0.02173913,0,0.004237288
"W01000817","Swansea 009A","W06000011","Swansea",1872,427,355,368,464,258,1862,426,361,362,464,249,-0.00534188,-0.00234192,0.016901408,-0.016304348,0,-0.034883721
"W01000818","Swansea 009B","W06000011","Swansea",1512,266,278,247,371,350,1494,264,273,244,361,352,-0.011904762,-0.007518797,-0.017985612,-0.012145749,-0.026954178,0.005714286
"W01000819","Swansea 009C","W06000011","Swansea",1480,182,218,178,415,487,1438,171,216,169,406,476,-0.028378378,-0.06043956,-0.009174312,-0.050561798,-0.021686747,-0.022587269
"W01000820","Swansea 009D","W06000011","Swansea",1431,211,241,267,373,339,1423,213,239,255,384,332,-0.005590496,0.009478673,-0.008298755,-0.04494382,0.029490617,-0.020648968
"W01000821","Swansea 009E","W06000011","Swansea",1425,237,208,256,386,338,1427,233,210,261,386,337,0.001403509,-0.016877637,0.009615385,0.01953125,0,-0.00295858
