"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01005357","Oldham 001A","E08000004","Oldham",1340,174,153,175,419,419,1314,165,148,172,409,420,-0.019402985,-0.051724138,-0.032679739,-0.017142857,-0.023866348,0.002386635
"E01005358","Oldham 001B","E08000004","Oldham",1572,318,269,308,395,282,1509,323,262,292,375,257,-0.040076336,0.01572327,-0.026022305,-0.051948052,-0.050632911,-0.088652482
"E01005359","Oldham 001C","E08000004","Oldham",1624,217,209,230,463,505,1659,238,218,227,465,511,0.021551724,0.096774194,0.043062201,-0.013043478,0.004319654,0.011881188
"E01005360","Oldham 001D","E08000004","Oldham",1407,224,179,184,405,415,1382,233,176,171,389,413,-0.017768301,0.040178571,-0.016759777,-0.070652174,-0.039506173,-0.004819277
"E01005441","Oldham 002A","E08000004","Oldham",1595,299,238,271,479,308,1628,314,230,285,488,311,0.020689655,0.050167224,-0.033613445,0.051660517,0.018789144,0.00974026
"E01005442","Oldham 002B","E08000004","Oldham",1352,206,180,194,451,321,1308,194,176,194,440,304,-0.032544379,-0.058252427,-0.022222222,0,-0.024390244,-0.052959502
"E01005444","Oldham 002C","E08000004","Oldham",1406,253,282,245,374,252,1483,284,280,251,382,286,0.054765292,0.122529644,-0.007092199,0.024489796,0.021390374,0.134920635
"E01005445","Oldham 002D","E08000004","Oldham",1447,291,308,277,369,202,1437,293,308,266,377,193,-0.00691085,0.006872852,0,-0.039711191,0.021680217,-0.044554455
"E01005361","Oldham 003A","E08000004","Oldham",1669,233,217,225,497,497,1708,230,227,236,505,510,0.023367286,-0.012875536,0.046082949,0.048888889,0.016096579,0.026156942
"E01005443","Oldham 003B","E08000004","Oldham",1372,224,177,205,452,314,1408,224,200,194,451,339,0.026239067,0,0.129943503,-0.053658537,-0.002212389,0.079617834
"E01005446","Oldham 003C","E08000004","Oldham",1355,230,237,236,420,232,1346,222,244,236,411,233,-0.006642066,-0.034782609,0.029535865,0,-0.021428571,0.004310345
"E01005447","Oldham 003D","E08000004","Oldham",1675,325,269,341,339,401,1605,310,255,333,321,386,-0.041791045,-0.046153846,-0.05204461,-0.023460411,-0.053097345,-0.037406484
"E01005390","Oldham 004A","E08000004","Oldham",1413,286,176,239,398,314,1370,260,168,234,384,324,-0.030431706,-0.090909091,-0.045454545,-0.020920502,-0.035175879,0.031847134
"E01005394","Oldham 004B","E08000004","Oldham",1531,250,216,227,467,371,1512,244,217,228,449,374,-0.012410189,-0.024,0.00462963,0.004405286,-0.038543897,0.008086253
"E01005395","Oldham 004C","E08000004","Oldham",1401,219,186,277,426,293,1386,224,182,265,424,291,-0.010706638,0.02283105,-0.021505376,-0.0433213,-0.004694836,-0.006825939
"E01005396","Oldham 004D","E08000004","Oldham",1441,286,173,229,423,330,1435,281,177,230,426,321,-0.004163775,-0.017482517,0.023121387,0.004366812,0.007092199,-0.027272727
"E01005355","Oldham 005A","E08000004","Oldham",1471,288,299,302,369,213,1477,278,301,295,381,222,0.004078858,-0.034722222,0.006688963,-0.023178808,0.032520325,0.042253521
"E01005356","Oldham 005B","E08000004","Oldham",1255,203,228,195,467,162,1197,193,225,180,440,159,-0.046215139,-0.049261084,-0.013157895,-0.076923077,-0.057815846,-0.018518519
"E01005399","Oldham 005C","E08000004","Oldham",1517,207,210,275,466,359,1574,221,210,286,487,370,0.03757416,0.06763285,0,0.04,0.045064378,0.030640669
"E01005403","Oldham 005D","E08000004","Oldham",1733,360,337,344,474,218,1773,354,353,364,483,219,0.023081362,-0.016666667,0.047477745,0.058139535,0.018987342,0.004587156
"E01005410","Oldham 006A","E08000004","Oldham",1528,225,191,230,556,326,1499,237,192,232,536,302,-0.018979058,0.053333333,0.005235602,0.008695652,-0.035971223,-0.073619632
"E01005411","Oldham 006B","E08000004","Oldham",1601,236,199,253,475,438,1611,254,202,248,471,436,0.006246096,0.076271186,0.015075377,-0.019762846,-0.008421053,-0.00456621
"E01005414","Oldham 006C","E08000004","Oldham",1300,187,167,216,470,260,1311,195,170,212,472,262,0.008461538,0.042780749,0.017964072,-0.018518519,0.004255319,0.007692308
"E01005415","Oldham 006D","E08000004","Oldham",1079,163,138,119,341,318,1072,170,138,121,336,307,-0.006487488,0.042944785,0,0.016806723,-0.014662757,-0.034591195
"E01005452","Oldham 007C","E08000004","Oldham",1314,208,193,215,424,274,1306,203,203,204,431,265,-0.00608828,-0.024038462,0.051813472,-0.051162791,0.016509434,-0.032846715
"E01005453","Oldham 007D","E08000004","Oldham",1280,224,182,231,388,255,1297,213,197,242,388,257,0.01328125,-0.049107143,0.082417582,0.047619048,0,0.007843137
"E01032558","Oldham 007E","E08000004","Oldham",1559,474,292,313,318,162,1544,482,287,319,296,160,-0.009621552,0.016877637,-0.017123288,0.019169329,-0.06918239,-0.012345679
"E01032559","Oldham 007F","E08000004","Oldham",2783,703,465,609,742,264,2801,684,462,612,754,289,0.00646784,-0.027027027,-0.006451613,0.004926108,0.016172507,0.09469697
"E01005391","Oldham 008A","E08000004","Oldham",1533,258,262,254,430,329,1546,269,254,248,439,336,0.008480104,0.042635659,-0.030534351,-0.023622047,0.020930233,0.021276596
"E01005392","Oldham 008B","E08000004","Oldham",1439,212,228,239,405,355,1486,239,231,248,410,358,0.032661571,0.127358491,0.013157895,0.037656904,0.012345679,0.008450704
"E01005393","Oldham 008C","E08000004","Oldham",1240,188,160,167,356,369,1242,180,171,176,363,352,0.001612903,-0.042553191,0.06875,0.053892216,0.019662921,-0.046070461
