"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01007693","Rotherham 001A","E08000018","Rotherham",4018,1045,836,1018,843,276,3942,1030,818,1012,826,256,-0.018914883,-0.014354067,-0.0215311,-0.00589391,-0.020166074,-0.072463768
"E01007694","Rotherham 001B","E08000018","Rotherham",1786,428,296,337,478,247,1810,432,301,353,466,258,0.01343785,0.009345794,0.016891892,0.047477745,-0.025104603,0.044534413
"E01007695","Rotherham 001C","E08000018","Rotherham",2661,604,400,592,743,322,2611,597,404,582,732,296,-0.018789929,-0.011589404,0.01,-0.016891892,-0.014804845,-0.080745342
"E01007697","Rotherham 001D","E08000018","Rotherham",1553,312,261,241,395,344,1560,306,258,250,389,357,0.004507405,-0.019230769,-0.011494253,0.037344398,-0.015189873,0.037790698
"E01007698","Rotherham 001E","E08000018","Rotherham",1471,258,213,264,456,280,1475,244,218,254,467,292,0.002719239,-0.054263566,0.023474178,-0.037878788,0.024122807,0.042857143
"E01007816","Rotherham 002A","E08000018","Rotherham",1682,372,237,307,455,311,1674,373,232,307,445,317,-0.004756243,0.002688172,-0.021097046,0,-0.021978022,0.019292605
"E01007817","Rotherham 002B","E08000018","Rotherham",1397,235,192,232,415,323,1397,233,192,231,417,324,0,-0.008510638,0,-0.004310345,0.004819277,0.003095975
"E01007819","Rotherham 002C","E08000018","Rotherham",1484,234,215,263,400,372,1460,232,205,269,392,362,-0.016172507,-0.008547009,-0.046511628,0.022813688,-0.02,-0.02688172
"E01007820","Rotherham 002D","E08000018","Rotherham",1669,346,319,397,446,161,1735,357,338,402,461,177,0.039544638,0.031791908,0.059561129,0.012594458,0.033632287,0.099378882
"E01007821","Rotherham 002E","E08000018","Rotherham",1667,289,269,255,427,427,1657,275,260,266,421,435,-0.0059988,-0.048442907,-0.033457249,0.043137255,-0.014051522,0.018735363
"E01007822","Rotherham 002F","E08000018","Rotherham",1828,400,308,300,463,357,1830,414,306,301,464,345,0.001094092,0.035,-0.006493506,0.003333333,0.002159827,-0.033613445
"E01007796","Rotherham 003A","E08000018","Rotherham",1117,191,175,205,275,271,1112,180,180,203,266,283,-0.004476276,-0.057591623,0.028571429,-0.009756098,-0.032727273,0.044280443
"E01007797","Rotherham 003B","E08000018","Rotherham",1240,186,205,210,324,315,1246,189,200,217,323,317,0.00483871,0.016129032,-0.024390244,0.033333333,-0.00308642,0.006349206
"E01007798","Rotherham 003C","E08000018","Rotherham",1225,143,170,149,413,350,1241,140,178,144,429,350,0.013061224,-0.020979021,0.047058824,-0.033557047,0.03874092,0
"E01007799","Rotherham 003D","E08000018","Rotherham",1337,224,198,211,377,327,1341,226,197,208,386,324,0.002991773,0.008928571,-0.005050505,-0.014218009,0.023872679,-0.009174312
"E01007800","Rotherham 003E","E08000018","Rotherham",1501,252,242,283,396,328,1505,257,244,281,397,326,0.00266489,0.01984127,0.008264463,-0.007067138,0.002525253,-0.006097561
"E01007818","Rotherham 003F","E08000018","Rotherham",1592,260,218,254,472,388,1608,276,217,250,459,406,0.010050251,0.061538462,-0.004587156,-0.015748031,-0.027542373,0.046391753
"E01007777","Rotherham 004A","E08000018","Rotherham",1811,397,318,364,445,287,1735,385,294,341,431,284,-0.041965765,-0.0302267,-0.075471698,-0.063186813,-0.031460674,-0.010452962
"E01007793","Rotherham 004B","E08000018","Rotherham",1317,199,203,219,404,292,1314,191,197,218,410,298,-0.002277904,-0.040201005,-0.02955665,-0.00456621,0.014851485,0.020547945
"E01007794","Rotherham 004C","E08000018","Rotherham",1416,334,247,246,343,246,1404,339,256,237,337,235,-0.008474576,0.01497006,0.036437247,-0.036585366,-0.017492711,-0.044715447
"E01007795","Rotherham 004D","E08000018","Rotherham",1332,170,143,186,490,343,1378,181,155,197,495,350,0.034534535,0.064705882,0.083916084,0.059139785,0.010204082,0.020408163
"E01007778","Rotherham 005A","E08000018","Rotherham",1441,178,227,184,581,271,1394,187,220,186,568,233,-0.032616239,0.050561798,-0.030837004,0.010869565,-0.022375215,-0.140221402
"E01007779","Rotherham 005B","E08000018","Rotherham",1608,328,291,304,354,331,1664,334,283,309,358,380,0.034825871,0.018292683,-0.027491409,0.016447368,0.011299435,0.148036254
"E01007780","Rotherham 005C","E08000018","Rotherham",1357,207,214,200,398,338,1409,208,220,214,428,339,0.038319823,0.004830918,0.028037383,0.07,0.075376884,0.00295858
"E01007781","Rotherham 005D","E08000018","Rotherham",1470,273,237,285,381,294,1466,263,247,279,392,285,-0.002721088,-0.036630037,0.042194093,-0.021052632,0.028871391,-0.030612245
"E01007782","Rotherham 005E","E08000018","Rotherham",1476,332,262,266,385,231,1479,323,265,264,399,228,0.00203252,-0.027108434,0.011450382,-0.007518797,0.036363636,-0.012987013
"E01007771","Rotherham 006A","E08000018","Rotherham",1388,258,191,227,408,304,1367,245,186,219,420,297,-0.015129683,-0.050387597,-0.02617801,-0.035242291,0.029411765,-0.023026316
"E01007772","Rotherham 006B","E08000018","Rotherham",1379,285,244,285,346,219,1442,313,264,305,351,209,0.045685279,0.098245614,0.081967213,0.070175439,0.014450867,-0.0456621
"E01007773","Rotherham 006C","E08000018","Rotherham",1473,339,261,292,346,235,1477,337,254,298,336,252,0.002715547,-0.005899705,-0.026819923,0.020547945,-0.028901734,0.072340426
"E01007774","Rotherham 006D","E08000018","Rotherham",1477,339,302,289,392,155,1488,333,296,302,393,164,0.007447529,-0.017699115,-0.01986755,0.044982699,0.00255102,0.058064516
"E01007696","Rotherham 007A","E08000018","Rotherham",1420,185,149,210,465,411,1452,185,153,215,470,429,0.022535211,0,0.026845638,0.023809524,0.010752688,0.04379562
"E01007801","Rotherham 007B","E08000018","Rotherham",1478,244,258,240,483,253,1478,258,253,243,481,243,0,0.057377049,-0.019379845,0.0125,-0.004140787,-0.039525692
"E01007802","Rotherham 007C","E08000018","Rotherham",1328,164,190,206,454,314,1305,155,194,198,440,318,-0.017319277,-0.054878049,0.021052632,-0.038834951,-0.030837004,0.012738854
"E01007803","Rotherham 007D","E08000018","Rotherham",1362,238,238,241,375,270,1340,235,241,241,363,260,-0.016152717,-0.012605042,0.012605042,0,-0.032,-0.037037037
"E01007808","Rotherham 007E","E08000018","Rotherham",1404,202,183,229,540,250,1394,196,184,240,519,255,-0.007122507,-0.02970297,0.005464481,0.048034934,-0.038888889,0.02
"E01007775","Rotherham 008A","E08000018","Rotherham",1341,323,259,257,316,186,1387,341,272,252,331,191,0.034302759,0.055727554,0.05019305,-0.019455253,0.047468354,0.02688172
"E01007776","Rotherham 008B","E08000018","Rotherham",1500,288,274,276,396,266,1508,279,281,274,404,270,0.005333333,-0.03125,0.025547445,-0.007246377,0.02020202,0.015037594
"E01007783","Rotherham 008C","E08000018","Rotherham",1618,242,267,266,436,407,1621,258,270,269,432,392,0.001854141,0.066115702,0.011235955,0.011278195,-0.009174312,-0.036855037
"E01007784","Rotherham 008D","E08000018","Rotherham",1774,351,328,385,501,209,1751,351,324,382,501,193,-0.012965051,0,-0.012195122,-0.007792208,0,-0.076555024
"E01007728","Rotherham 009A","E08000018","Rotherham",1111,136,167,148,363,297,1105,139,160,148,369,289,-0.00540054,0.022058824,-0.041916168,0,0.016528926,-0.026936027
"E01007729","Rotherham 009B","E08000018","Rotherham",1574,217,281,284,492,300,1560,204,287,289,481,299,-0.008894536,-0.059907834,0.021352313,0.017605634,-0.022357724,-0.003333333
"E01007730","Rotherham 009C","E08000018","Rotherham",1386,197,233,246,430,280,1365,202,225,236,426,276,-0.015151515,0.025380711,-0.034334764,-0.040650407,-0.009302326,-0.014285714
"E01007731","Rotherham 009D","E08000018","Rotherham",1190,130,181,184,403,292,1205,135,181,183,400,306,0.012605042,0.038461538,0,-0.005434783,-0.007444169,0.047945205
"E01007732","Rotherham 009E","E08000018","Rotherham",1342,147,226,231,387,351,1352,145,219,241,383,364,0.007451565,-0.013605442,-0.030973451,0.043290043,-0.010335917,0.037037037
"E01007733","Rotherham 009F","E08000018","Rotherham",1318,199,250,204,371,294,1356,205,251,209,380,311,0.028831563,0.030150754,0.004,0.024509804,0.02425876,0.057823129
"E01007719","Rotherham 010A","E08000018","Rotherham",1243,280,211,213,307,232,1254,285,218,223,303,225,0.008849558,0.017857143,0.033175355,0.046948357,-0.013029316,-0.030172414
"E01007720","Rotherham 010B","E08000018","Rotherham",1470,228,212,210,447,373,1465,215,217,213,442,378,-0.003401361,-0.057017544,0.023584906,0.014285714,-0.011185682,0.013404826
"E01007721","Rotherham 010C","E08000018","Rotherham",1558,332,330,263,401,232,1554,351,329,258,397,219,-0.002567394,0.057228916,-0.003030303,-0.019011407,-0.009975062,-0.056034483
"E01007727","Rotherham 010D","E08000018","Rotherham",1435,226,247,195,434,333,1446,224,249,191,445,337,0.007665505,-0.008849558,0.008097166,-0.020512821,0.025345622,0.012012012
"E01007740","Rotherham 011A","E08000018","Rotherham",1501,316,267,255,399,264,1494,303,275,249,399,268,-0.004663558,-0.041139241,0.029962547,-0.023529412,0,0.015151515
"E01007804","Rotherham 011B","E08000018","Rotherham",1424,282,219,253,380,290,1390,262,211,249,382,286,-0.023876404,-0.070921986,-0.03652968,-0.015810277,0.005263158,-0.013793103
"E01007805","Rotherham 011C","E08000018","Rotherham",1417,271,257,247,357,285,1439,287,270,243,364,275,0.015525759,0.05904059,0.050583658,-0.016194332,0.019607843,-0.035087719
"E01007806","Rotherham 011D","E08000018","Rotherham",1387,343,279,292,314,159,1380,346,275,291,308,160,-0.005046864,0.008746356,-0.014336918,-0.003424658,-0.01910828,0.006289308
"E01007807","Rotherham 011E","E08000018","Rotherham",1411,278,266,233,390,244,1406,287,260,229,382,248,-0.003543586,0.032374101,-0.022556391,-0.017167382,-0.020512821,0.016393443
"E01007681","Rotherham 012A","E08000018","Rotherham",1302,194,143,179,392,394,1286,198,134,175,390,389,-0.012288786,0.020618557,-0.062937063,-0.022346369,-0.005102041,-0.012690355
"E01007691","Rotherham 012B","E08000018","Rotherham",2052,322,234,313,647,536,2050,320,241,312,644,533,-0.000974659,-0.00621118,0.02991453,-0.003194888,-0.004636785,-0.005597015
"E01007692","Rotherham 012C","E08000018","Rotherham",1487,225,157,259,481,365,1377,188,145,245,455,344,-0.073974445,-0.164444444,-0.076433121,-0.054054054,-0.054054054,-0.057534247
"E01032926","Rotherham 012E","E08000018","Rotherham",1736,480,302,520,363,71,1919,552,325,568,398,76,0.105414747,0.15,0.07615894,0.092307692,0.096418733,0.070422535
"E01032927","Rotherham 012F","E08000018","Rotherham",1492,323,262,327,393,187,1439,314,255,302,379,189,-0.035522788,-0.027863777,-0.026717557,-0.076452599,-0.03562341,0.010695187
"E01007723","Rotherham 013A","E08000018","Rotherham",1394,284,234,270,374,232,1359,285,232,260,361,221,-0.025107604,0.003521127,-0.008547009,-0.037037037,-0.034759358,-0.047413793
"E01007735","Rotherham 013B","E08000018","Rotherham",1460,404,307,240,368,141,1485,409,313,240,379,144,0.017123288,0.012376238,0.019543974,0,0.029891304,0.021276596
"E01007737","Rotherham 013C","E08000018","Rotherham",1602,471,339,365,312,115,1686,488,349,378,334,137,0.052434457,0.036093418,0.029498525,0.035616438,0.070512821,0.191304348
"E01007738","Rotherham 013D","E08000018","Rotherham",1524,452,290,267,333,182,1549,458,292,281,334,184,0.016404199,0.013274336,0.006896552,0.052434457,0.003003003,0.010989011
"E01007739","Rotherham 013E","E08000018","Rotherham",1572,350,274,267,384,297,1576,354,271,268,381,302,0.002544529,0.011428571,-0.010948905,0.003745318,-0.0078125,0.016835017
"E01007736","Rotherham 014A","E08000018","Rotherham",1637,428,325,339,367,178,1582,401,319,320,360,182,-0.033598045,-0.063084112,-0.018461538,-0.056047198,-0.019073569,0.02247191
"E01007765","Rotherham 014B","E08000018","Rotherham",1515,317,316,304,384,194,1516,296,322,307,388,203,0.000660066,-0.066246057,0.018987342,0.009868421,0.010416667,0.046391753
"E01007766","Rotherham 014C","E08000018","Rotherham",1486,382,272,276,358,198,1468,367,270,273,362,196,-0.012113055,-0.039267016,-0.007352941,-0.010869565,0.011173184,-0.01010101
"E01007768","Rotherham 014D","E08000018","Rotherham",2053,532,461,438,386,236,2117,580,471,450,373,243,0.031173892,0.090225564,0.021691974,0.02739726,-0.033678756,0.029661017
"E01007770","Rotherham 014E","E08000018","Rotherham",1714,432,332,323,427,200,1738,436,338,319,433,212,0.014002334,0.009259259,0.018072289,-0.012383901,0.014051522,0.06
