"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"E01015301","Bournemouth 001A","E06000028","Bournemouth",1525,239,193,242,427,424,1625,259,199,257,461,449,0.06557377,0.083682008,0.031088083,0.061983471,0.079625293,0.058962264
"E01015303","Bournemouth 001B","E06000028","Bournemouth",1550,276,236,230,429,379,1528,272,217,220,438,381,-0.014193548,-0.014492754,-0.080508475,-0.043478261,0.020979021,0.005277045
"E01015305","Bournemouth 001C","E06000028","Bournemouth",1559,343,249,279,386,302,1513,334,240,265,380,294,-0.029506094,-0.026239067,-0.036144578,-0.050179211,-0.015544041,-0.026490066
"E01015306","Bournemouth 001D","E06000028","Bournemouth",1749,325,263,307,475,379,1719,321,257,282,470,389,-0.017152659,-0.012307692,-0.022813688,-0.081433225,-0.010526316,0.026385224
"E01015302","Bournemouth 002A","E06000028","Bournemouth",1920,329,264,280,522,525,1894,322,253,266,520,533,-0.013541667,-0.021276596,-0.041666667,-0.05,-0.003831418,0.015238095
"E01015304","Bournemouth 002B","E06000028","Bournemouth",1773,368,272,334,452,347,1627,329,240,295,425,338,-0.082346306,-0.105978261,-0.117647059,-0.116766467,-0.059734513,-0.025936599
"E01015308","Bournemouth 002C","E06000028","Bournemouth",1693,333,306,342,464,248,1670,337,288,332,453,260,-0.013585351,0.012012012,-0.058823529,-0.029239766,-0.023706897,0.048387097
"E01015311","Bournemouth 002D","E06000028","Bournemouth",1425,75,122,144,389,695,1391,79,118,128,374,692,-0.023859649,0.053333333,-0.032786885,-0.111111111,-0.038560411,-0.004316547
"E01015332","Bournemouth 003A","E06000028","Bournemouth",1562,245,196,234,425,462,1545,232,193,225,418,477,-0.010883483,-0.053061224,-0.015306122,-0.038461538,-0.016470588,0.032467532
"E01015333","Bournemouth 003B","E06000028","Bournemouth",1596,254,172,260,504,406,1481,244,152,236,473,376,-0.072055138,-0.039370079,-0.11627907,-0.092307692,-0.061507937,-0.073891626
"E01015334","Bournemouth 003C","E06000028","Bournemouth",1684,307,229,243,468,437,1662,311,220,226,476,429,-0.013064133,0.013029316,-0.03930131,-0.069958848,0.017094017,-0.018306636
"E01015335","Bournemouth 003D","E06000028","Bournemouth",1690,303,216,301,482,388,1701,313,217,291,490,390,0.006508876,0.0330033,0.00462963,-0.033222591,0.01659751,0.005154639
"E01015337","Bournemouth 003E","E06000028","Bournemouth",1818,399,333,375,426,285,1774,399,305,362,416,292,-0.02420242,0,-0.084084084,-0.034666667,-0.023474178,0.024561404
"E01015343","Bournemouth 004A","E06000028","Bournemouth",1506,301,219,285,418,283,1471,300,209,264,419,279,-0.023240372,-0.003322259,-0.0456621,-0.073684211,0.002392344,-0.014134276
"E01015349","Bournemouth 004B","E06000028","Bournemouth",1678,399,184,356,411,328,1546,366,175,326,387,292,-0.078665077,-0.082706767,-0.048913043,-0.084269663,-0.058394161,-0.109756098
"E01015351","Bournemouth 004C","E06000028","Bournemouth",1497,307,209,320,435,226,1487,296,212,307,435,237,-0.006680027,-0.035830619,0.014354067,-0.040625,0,0.048672566
"E01015352","Bournemouth 004D","E06000028","Bournemouth",1641,452,219,397,386,187,1636,453,213,392,393,185,-0.003046923,0.002212389,-0.02739726,-0.012594458,0.018134715,-0.010695187
"E01015353","Bournemouth 004E","E06000028","Bournemouth",1151,204,141,216,347,243,1145,211,137,213,334,250,-0.005212858,0.034313725,-0.028368794,-0.013888889,-0.037463977,0.028806584
