"Code","Name","LA_code","LA_name","Orig_All","Orig_0to15","Orig_16to29","Orig_30to44","Orig_45to64","Orig_65plus","Rev_All","Rev_0to15","Rev_16to29","Rev_30to44","Rev_45to64","Rev_65plus","Diff_All","Diff_0to15","Diff_16to29","Diff_30to44","Diff_45to64","Diff_65plus"
"W01000991","Bridgend 001A","W06000013","Bridgend",1171,289,217,188,291,186,1134,276,200,191,304,163,-0.031596926,-0.044982699,-0.078341014,0.015957447,0.04467354,-0.123655914
"W01000992","Bridgend 001B","W06000013","Bridgend",1437,262,248,276,408,243,1451,265,253,279,403,251,0.009742519,0.011450382,0.02016129,0.010869565,-0.012254902,0.032921811
"W01000993","Bridgend 001C","W06000013","Bridgend",1475,318,270,313,340,234,1504,329,271,319,336,249,0.019661017,0.034591195,0.003703704,0.019169329,-0.011764706,0.064102564
"W01000994","Bridgend 001D","W06000013","Bridgend",1397,307,253,281,314,242,1431,311,267,292,318,243,0.024337867,0.013029316,0.055335968,0.039145907,0.012738854,0.004132231
"W01000995","Bridgend 001E","W06000013","Bridgend",1453,262,204,250,412,325,1445,260,208,243,400,334,-0.00550585,-0.007633588,0.019607843,-0.028,-0.029126214,0.027692308
"W01001014","Bridgend 002A","W06000013","Bridgend",1651,278,264,303,455,351,1670,290,265,299,459,357,0.011508177,0.043165468,0.003787879,-0.01320132,0.008791209,0.017094017
"W01001015","Bridgend 002B","W06000013","Bridgend",1383,257,212,230,413,271,1378,259,215,228,414,262,-0.003615329,0.007782101,0.014150943,-0.008695652,0.002421308,-0.033210332
"W01001017","Bridgend 002C","W06000013","Bridgend",1501,281,242,260,430,288,1491,268,248,263,427,285,-0.006662225,-0.046263345,0.024793388,0.011538462,-0.006976744,-0.010416667
"W01001018","Bridgend 002D","W06000013","Bridgend",1340,200,234,251,407,248,1326,194,231,252,410,239,-0.010447761,-0.03,-0.012820513,0.003984064,0.007371007,-0.036290323
"W01001020","Bridgend 002E","W06000013","Bridgend",1461,288,258,269,427,219,1460,278,253,278,431,220,-0.000684463,-0.034722222,-0.019379845,0.033457249,0.009367681,0.00456621
"W01000976","Bridgend 003A","W06000013","Bridgend",1102,242,203,194,271,192,1111,239,208,184,276,204,0.008166969,-0.012396694,0.024630542,-0.051546392,0.018450185,0.0625
"W01000977","Bridgend 003B","W06000013","Bridgend",1422,294,202,282,373,271,1428,281,204,286,380,277,0.004219409,-0.044217687,0.00990099,0.014184397,0.018766756,0.022140221
"W01001024","Bridgend 003C","W06000013","Bridgend",1155,192,203,211,345,204,1131,184,204,203,334,206,-0.020779221,-0.041666667,0.004926108,-0.037914692,-0.031884058,0.009803922
"W01001025","Bridgend 003D","W06000013","Bridgend",1227,248,196,269,311,203,1222,230,203,262,319,208,-0.00407498,-0.072580645,0.035714286,-0.026022305,0.025723473,0.024630542
"W01001033","Bridgend 003E","W06000013","Bridgend",1735,349,311,274,465,336,1744,341,314,276,473,340,0.00518732,-0.022922636,0.009646302,0.00729927,0.017204301,0.011904762
"W01001034","Bridgend 003F","W06000013","Bridgend",1382,221,228,247,402,284,1397,229,229,251,402,286,0.010853835,0.036199095,0.004385965,0.016194332,0,0.007042254
"W01000975","Bridgend 004A","W06000013","Bridgend",2335,566,418,430,569,352,2334,574,423,425,572,340,-0.000428266,0.014134276,0.011961722,-0.011627907,0.005272408,-0.034090909
"W01000978","Bridgend 004B","W06000013","Bridgend",1772,375,278,304,478,337,1772,380,271,325,476,320,0,0.013333333,-0.025179856,0.069078947,-0.0041841,-0.050445104
"W01001009","Bridgend 004C","W06000013","Bridgend",1242,254,199,227,342,220,1263,255,197,232,354,225,0.016908213,0.003937008,-0.010050251,0.022026432,0.035087719,0.022727273
"W01001042","Bridgend 004D","W06000013","Bridgend",1321,237,252,256,371,205,1340,246,261,261,371,201,0.014383043,0.037974684,0.035714286,0.01953125,0,-0.019512195
"W01001043","Bridgend 004E","W06000013","Bridgend",1179,244,203,222,320,190,1171,241,211,214,323,182,-0.006785411,-0.012295082,0.039408867,-0.036036036,0.009375,-0.042105263
"W01001012","Bridgend 005A","W06000013","Bridgend",1587,296,258,275,489,269,1567,291,262,277,481,256,-0.012602394,-0.016891892,0.015503876,0.007272727,-0.016359918,-0.048327138
"W01001013","Bridgend 005B","W06000013","Bridgend",1426,205,192,236,408,385,1435,211,181,233,425,385,0.00631136,0.029268293,-0.057291667,-0.012711864,0.041666667,0
"W01001016","Bridgend 005C","W06000013","Bridgend",1639,225,218,216,463,517,1647,235,213,215,455,529,0.004881025,0.044444444,-0.02293578,-0.00462963,-0.017278618,0.023210832
"W01001019","Bridgend 005D","W06000013","Bridgend",1491,277,206,260,427,321,1485,273,202,267,423,320,-0.004024145,-0.014440433,-0.019417476,0.026923077,-0.009367681,-0.003115265
"W01000974","Bridgend 006A","W06000013","Bridgend",2328,386,403,464,695,380,2348,401,404,451,710,382,0.008591065,0.038860104,0.00248139,-0.028017241,0.021582734,0.005263158
"W01001057","Bridgend 006B","W06000013","Bridgend",1601,279,270,336,475,241,1632,288,274,354,488,228,0.019362898,0.032258065,0.014814815,0.053571429,0.027368421,-0.053941909
"W01001058","Bridgend 006C","W06000013","Bridgend",1981,379,293,420,561,328,1977,372,294,423,555,333,-0.002019182,-0.018469657,0.003412969,0.007142857,-0.010695187,0.015243902
"W01000986","Bridgend 007A","W06000013","Bridgend",1383,259,278,263,417,166,1387,264,284,253,424,162,0.002892263,0.019305019,0.021582734,-0.038022814,0.016786571,-0.024096386
"W01000987","Bridgend 007B","W06000013","Bridgend",2583,587,451,571,618,356,2601,595,441,575,630,360,0.006968641,0.01362862,-0.022172949,0.007005254,0.019417476,0.011235955
"W01001055","Bridgend 007C","W06000013","Bridgend",1231,246,218,221,313,233,1208,243,218,225,293,229,-0.018683997,-0.012195122,0,0.018099548,-0.063897764,-0.017167382
"W01001056","Bridgend 007D","W06000013","Bridgend",1190,151,197,155,375,312,1187,146,193,163,372,313,-0.002521008,-0.033112583,-0.020304569,0.051612903,-0.008,0.003205128
"W01000996","Bridgend 008A","W06000013","Bridgend",1435,217,213,239,447,319,1474,232,231,242,452,317,0.0271777,0.069124424,0.084507042,0.012552301,0.011185682,-0.006269592
"W01001048","Bridgend 008B","W06000013","Bridgend",1492,251,212,271,437,321,1510,252,224,272,443,319,0.012064343,0.003984064,0.056603774,0.003690037,0.013729977,-0.00623053
