"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01026709","King's Lynn and West Norfolk 005D","E07000146","King's Lynn and West Norfolk","1,929","363","234","335","495","502"
