"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01002855","Kensington and Chelsea 001D","E09000020","Kensington and Chelsea",0.001834862,0.04029304,-0.014869888,-0.016431925,0.004282655,0.005
