"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01030800","Surrey Heath 005E","E07000214","Surrey Heath",-0.013888889,0.009646302,0,0.004842615,-0.019955654,-0.054320988
