"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01007053","Sefton 027D","E08000014","Sefton",0.007331378,-0.028688525,0.032388664,0.008583691,0.002512563,0.024793388
