"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01016550","Windsor and Maidenhead 012C","E06000040","Windsor and Maidenhead",-0.011292346,-0.071197411,-0.006479482,-0.019774011,0.033557047,0.023529412
