"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01001098","Croydon 037F","E09000008","Croydon",0.007407407,0.011450382,0.043269231,0.023715415,0.008316008,-0.039145907
