"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01006858","St. Helens 015C","E08000013","St. Helens",-0.008910212,-0.012121212,0.003436426,0.023529412,-0.030136986,-0.02293578
