"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01023990","Ashford 002D","E07000105","Ashford",0.011084719,0.046610169,0.007692308,-0.031413613,-0.01937046,0.054607509
