"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01008871","Sunderland 020E","E08000024","Sunderland",-0.003526093,0.010948905,0.049382716,0.0078125,-0.006896552,-0.09047619
