"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"W01000821","Swansea 009E","W06000011","Swansea",0.001403509,-0.016877637,0.009615385,0.01953125,0,-0.00295858
