"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01003797","Richmond upon Thames 001A","E09000027","Richmond upon Thames",0.007544582,0.05027933,-0.030864198,0.015789474,-0.018779343,0.00931677
