"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01007863","Sheffield 036C","E08000019","Sheffield",0.010544815,0.04787234,0.005555556,-0.007662835,0,0.036458333
