"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01015116","Plymouth 022D","E06000026","Plymouth",0.023712737,0.026415094,0.017467249,-0.004166667,0.007371007,0.065671642
