"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01028610","South Oxfordshire 007E","E07000179","South Oxfordshire",0.023223082,0.023255814,0.053191489,0.072961373,0.00886918,-0.008982036
