"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01013124","East Riding of Yorkshire 015D","E06000011","East Riding of Yorkshire",0.019904803,0.01891253,0.005797101,0.029972752,0.034090909,0.010802469
