"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01022829","Gosport 006D","E07000088","Gosport",-0.003952569,-0.02991453,0.009661836,-0.012755102,0.015734266,-0.001567398
