"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01007011","Sefton 034C","E08000014","Sefton",0.021568627,-0.015974441,0.042492918,0.038297872,0.025062657,0.017391304
