"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01015580","Swindon 007D","E06000030","Swindon",0.011670762,0.039548023,0.042372881,0.014184397,-0.010570825,-0.014134276
