"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01000453","Bexley 013B","E09000004","Bexley",-0.007343124,-0.051282051,-0.014869888,0.027027027,-0.005277045,0.012396694
