"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01027850","Scarborough 007B","E07000168","Scarborough",0.037694013,-0.003496503,0.038461538,0.103174603,0.01994302,0.042553191
