"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01020137","North Devon 013E","E07000043","North Devon",0.02960103,-0.037974684,0.079051383,0.037815126,0.028301887,0.034825871
