"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01006251","Wigan 029B","E08000010","Wigan",0.006118287,0.011320755,0.025380711,0,0.006289308,-0.007194245
