"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01016163","Medway 018D","E06000035","Medway",-0.001445087,0.013605442,-0.058577406,0.003921569,0.015831135,0.004608295
