"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01003547","Newham 007A","E09000025","Newham",0.007984032,0.007874016,0.021798365,0.00814664,-0.003787879,0.012658228
