"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01020848","County Durham 060D","E06000047","County Durham",0.006535948,0.00617284,-0.038216561,0.097222222,0.012578616,-0.020689655
