"Code","Name","LA_code","LA_name","All","X0to15","X16to29","X30to44","X45to64","X65plus"
"E01028471","Cherwell 014D","E07000177","Cherwell",0.007163324,-0.035911602,0.026666667,-0.006134969,0.045731707,0.025806452
